timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm
2026-01-31 10:35:00,4910.2,4910.3,4908.1,4908.2,58602.0,58.602,287694.0013,1
2026-01-31 10:40:00,4908.3,4914.0,4908.2,4914.0,112068.0,112.068,550366.3057,1
2026-01-31 10:45:00,4914.0,4914.3,4911.6,4911.7,83134.0,83.134,408470.528,1
2026-01-31 10:50:00,4911.6,4915.4,4911.6,4915.0,100134.0,100.134,492014.9634,1
2026-01-31 10:55:00,4915.2,4917.2,4915.1,4916.1,54429.0,54.429,267608.2062,1
2026-01-31 11:00:00,4916.2,4916.2,4913.4,4913.4,58289.0,58.289,286518.3537,1
2026-01-31 11:05:00,4913.4,4915.0,4913.2,4914.7,88743.0,88.743,436108.9527,1
2026-01-31 11:10:00,4914.7,4914.7,4910.0,4910.1,86200.0,86.2,423540.8092,1
2026-01-31 11:15:00,4910.1,4910.1,4907.9,4908.7,111795.0,111.795,548810.7675,1
2026-01-31 11:20:00,4908.7,4912.2,4908.7,4912.2,86024.0,86.024,422469.1227,1
2026-01-31 11:25:00,4912.2,4913.5,4912.1,4912.6,62264.0,62.264,305894.9442,1
2026-01-31 11:30:00,4912.6,4913.1,4907.1,4907.3,176276.0,176.276,865724.8945,1
2026-01-31 11:35:00,4907.2,4907.2,4901.7,4903.9,259809.0,259.809,1273950.4844,1
2026-01-31 11:40:00,4903.9,4904.4,4902.3,4902.3,64567.0,64.567,316612.9652,1
2026-01-31 11:45:00,4902.2,4902.3,4900.0,4901.7,99702.0,99.702,488591.945,1
2026-01-31 11:50:00,4901.8,4901.8,4900.0,4900.1,62274.0,62.274,305173.0356,1
2026-01-31 11:55:00,4900.1,4906.0,4900.0,4902.1,109056.0,109.056,534675.1232,1
2026-01-31 12:00:00,4902.0,4902.1,4899.4,4901.7,133730.0,133.73,655371.2331,1
2026-01-31 12:05:00,4901.7,4904.7,4899.4,4900.4,327395.0,327.395,1604761.4624,1
2026-01-31 12:10:00,4900.4,4906.0,4899.4,4906.0,184459.0,184.459,904311.7672,1
2026-01-31 12:15:00,4906.1,4908.0,4906.1,4908.0,45353.0,45.353,222579.51,1
2026-01-31 12:20:00,4908.0,4909.9,4908.0,4909.0,74457.0,74.457,365523.5523,1
2026-01-31 12:25:00,4909.0,4914.0,4908.9,4914.0,86194.0,86.194,423340.746,1
2026-01-31 12:30:00,4914.0,4915.8,4913.6,4913.6,116842.0,116.842,574271.2043,1
2026-01-31 12:35:00,4913.5,4913.6,4907.1,4912.0,160755.0,160.755,789305.7872,1
2026-01-31 12:40:00,4912.0,4912.7,4910.6,4910.7,53147.0,53.147,261045.3187,1
2026-01-31 12:45:00,4910.7,4913.6,4910.6,4912.5,61456.0,61.456,301860.6906,1
2026-01-31 12:50:00,4912.4,4912.9,4909.4,4910.5,136505.0,136.505,670300.5732,1
2026-01-31 12:55:00,4910.4,4914.0,4909.0,4913.7,82070.0,82.07,403066.2379,1
2026-01-31 13:00:00,4913.7,4915.0,4910.8,4913.2,263263.0,263.263,1293522.0759,1
2026-01-31 13:05:00,4913.3,4913.6,4911.3,4911.4,53078.0,53.078,260756.3141,1
2026-01-31 13:10:00,4911.4,4912.4,4910.2,4911.0,84342.0,84.342,414252.7598,1
2026-01-31 13:15:00,4910.9,4913.0,4908.0,4912.3,171620.0,171.62,842750.3101,1
2026-01-31 13:20:00,4912.2,4912.3,4909.0,4909.6,69992.0,69.992,343705.4254,1
2026-01-31 13:25:00,4909.6,4910.0,4907.6,4909.0,69332.0,69.332,340360.4601,1
2026-01-31 13:30:00,4908.9,4911.8,4902.0,4905.0,408040.0,408.04,2001616.6937,1
2026-01-31 13:35:00,4905.1,4908.0,4904.8,4907.6,165109.0,165.109,810051.5998,1
2026-01-31 13:40:00,4907.6,4909.6,4907.5,4908.2,99173.0,99.173,486801.441,1
2026-01-31 13:45:00,4908.2,4908.2,4906.2,4906.3,58761.0,58.761,288359.5965,1
2026-01-31 13:50:00,4906.3,4910.2,4906.2,4909.9,188433.0,188.433,924830.4533,1
2026-01-31 13:55:00,4909.9,4913.0,4909.2,4911.6,145826.0,145.826,716200.2781,1
2026-01-31 14:00:00,4911.6,4912.6,4910.0,4911.5,145550.0,145.55,714880.8831,1
2026-01-31 14:05:00,4911.5,4915.2,4911.4,4913.1,108429.0,108.429,532810.2091,1
2026-01-31 14:10:00,4913.0,4914.0,4908.3,4910.5,247219.0,247.219,1214021.024,1
2026-01-31 14:15:00,4910.4,4915.3,4910.4,4913.3,197793.0,197.793,971810.5345,1
2026-01-31 14:20:00,4913.2,4913.3,4905.5,4905.5,149204.0,149.204,732416.3808,1
2026-01-31 14:25:00,4905.5,4905.5,4896.0,4896.9,880288.0,880.288,4313363.5048,1
2026-01-31 14:30:00,4896.9,4900.9,4896.3,4897.1,575161.0,575.161,2816991.4003,1
2026-01-31 14:35:00,4897.1,4908.2,4897.0,4900.0,676774.0,676.774,3317630.9191,1
2026-01-31 14:40:00,4900.0,4902.0,4897.7,4897.7,186755.0,186.755,915007.1983,1
2026-01-31 14:45:00,4897.8,4902.4,4895.0,4895.3,326216.0,326.216,1597856.9461,1
2026-01-31 14:50:00,4895.4,4895.4,4893.8,4894.0,206436.0,206.436,1010399.8839,1
2026-01-31 14:55:00,4894.0,4895.0,4890.0,4890.9,409236.0,409.236,2001939.4526,1
2026-01-31 15:00:00,4890.9,4893.4,4889.2,4889.6,263814.0,263.814,1290275.4821,1
2026-01-31 15:05:00,4889.6,4893.5,4889.0,4891.1,375472.0,375.472,1836320.6718,1
2026-01-31 15:10:00,4891.1,4897.3,4891.0,4896.2,230261.0,230.261,1126934.1405,1
2026-01-31 15:15:00,4896.2,4901.4,4896.2,4900.7,121977.0,121.977,597685.1864,1
2026-01-31 15:20:00,4900.6,4902.9,4900.6,4902.8,78722.0,78.722,385905.5809,1
2026-01-31 15:25:00,4902.9,4902.9,4900.1,4900.2,32873.0,32.873,161121.6505,1
2026-01-31 15:30:00,4900.2,4900.2,4898.0,4898.6,77241.0,77.241,378424.626,1
2026-01-31 15:35:00,4898.6,4898.6,4895.8,4895.9,76198.0,76.198,373117.1533,1
2026-01-31 15:40:00,4895.9,4898.0,4895.8,4897.9,53749.0,53.749,263195.6161,1
2026-01-31 15:45:00,4898.0,4898.5,4897.5,4897.5,37976.0,37.976,186007.836,1
2026-01-31 15:50:00,4897.5,4897.5,4895.1,4895.1,61856.0,61.856,302879.0333,1
2026-01-31 15:55:00,4895.2,4895.2,4890.0,4891.0,187034.0,187.034,914956.5432,1
2026-01-31 16:00:00,4890.9,4891.0,4887.2,4887.9,187139.0,187.139,914965.2026,1
2026-01-31 16:05:00,4888.0,4888.2,4885.0,4885.1,155720.0,155.72,760895.2644,1
2026-01-31 16:10:00,4885.0,4890.2,4880.6,4885.0,461775.0,461.775,2255675.4616,1
2026-01-31 16:15:00,4885.0,4890.0,4881.3,4888.6,368854.0,368.854,1802055.9143,1
2026-01-31 16:20:00,4888.7,4897.7,4887.0,4897.1,352632.0,352.632,1725477.9101,1
2026-01-31 16:25:00,4897.1,4897.3,4883.0,4883.0,275390.0,275.39,1346508.5627,1
2026-01-31 16:30:00,4883.0,4887.9,4880.6,4883.1,246961.0,246.961,1206289.0826,1
2026-01-31 16:35:00,4883.1,4887.2,4881.0,4883.0,146464.0,146.464,715303.4819,1
2026-01-31 16:40:00,4883.0,4884.7,4881.6,4884.7,99776.0,99.776,487191.2588,1
2026-01-31 16:45:00,4884.6,4885.1,4875.7,4877.5,398782.0,398.782,1945645.7692,1
2026-01-31 16:50:00,4877.5,4882.7,4875.4,4878.0,397420.0,397.42,1938884.1868,1
2026-01-31 16:55:00,4878.0,4882.7,4877.0,4880.8,319841.0,319.841,1560898.1513,1
2026-01-31 17:00:00,4880.9,4884.9,4880.8,4882.8,203559.0,203.559,993985.4898,1
2026-01-31 17:05:00,4882.7,4882.7,4865.4,4866.6,878334.0,878.334,4278687.3539,1
2026-01-31 17:10:00,4867.3,4867.3,4842.1,4850.0,2212178.0,2212.178,10736470.4811,1
2026-01-31 17:15:00,4850.0,4867.9,4846.8,4866.2,1009444.0,1009.444,4902998.6708,1
2026-01-31 17:20:00,4866.2,4871.9,4859.0,4865.6,616424.0,616.424,2997961.2836,1
2026-01-31 17:25:00,4865.5,4865.6,4854.5,4862.0,404672.0,404.672,1966400.5471,1
2026-01-31 17:30:00,4862.0,4863.0,4839.3,4846.0,475153.0,475.153,2303082.945,1
2026-01-31 17:35:00,4846.1,4854.0,4836.0,4840.8,744314.0,744.314,3605043.4566,1
2026-01-31 17:40:00,4840.8,4844.0,4818.4,4819.5,1255566.0,1255.566,6061070.5324,1
2026-01-31 17:45:00,4819.5,4819.6,4790.0,4812.4,1672400.0,1672.4,8035343.9659,1
2026-01-31 17:50:00,4812.4,4825.5,4812.0,4816.0,877818.0,877.818,4231226.6223,1
2026-01-31 17:55:00,4816.1,4842.5,4815.2,4834.4,1825912.0,1825.912,8829575.0501,1
2026-01-31 18:00:00,4834.4,4845.6,4834.0,4845.3,1882709.0,1882.709,9114683.3336,1
2026-01-31 18:05:00,4845.2,4848.0,4839.0,4847.9,546235.0,546.235,2645337.3999,1
2026-01-31 18:10:00,4848.0,4855.8,4847.2,4855.8,491133.0,491.133,2382927.5953,1
2026-01-31 18:15:00,4855.8,4862.0,4846.0,4847.7,656354.0,656.354,3185960.0193,1
2026-01-31 18:20:00,4847.7,4855.5,4843.1,4848.4,1247982.0,1247.982,6050965.2779,1
2026-01-31 18:25:00,4848.4,4859.0,4848.4,4856.8,243739.0,243.739,1182960.9018,1
2026-01-31 18:30:00,4856.8,4869.2,4856.7,4869.1,321736.0,321.736,1564402.7419,1
2026-01-31 18:35:00,4869.1,4869.1,4853.9,4853.9,720025.0,720.025,3501245.7341,1
2026-01-31 18:40:00,4853.9,4854.0,4825.2,4845.9,1347063.0,1347.063,6523697.1986,1
2026-01-31 18:45:00,4845.9,4858.7,4837.5,4857.1,951931.0,951.931,4616454.9611,1
2026-01-31 18:50:00,4857.1,4870.0,4857.1,4869.7,494511.0,494.511,2405924.3911,1
2026-01-31 18:55:00,4869.6,4873.3,4862.1,4872.1,463550.0,463.55,2256880.1722,1
2026-01-31 19:00:00,4872.1,4878.9,4860.0,4863.6,550029.0,550.029,2678661.1838,1
2026-01-31 19:05:00,4863.6,4873.7,4857.7,4870.0,365803.0,365.803,1779900.5025,1
2026-01-31 19:10:00,4869.9,4874.2,4857.8,4860.1,360182.0,360.182,1753439.0802,1
2026-01-31 19:15:00,4860.1,4872.1,4860.1,4869.0,480391.0,480.391,2338689.9941,1
2026-01-31 19:20:00,4869.1,4870.4,4857.6,4859.1,228703.0,228.703,1112400.0416,1
2026-01-31 19:25:00,4859.0,4861.3,4857.0,4857.0,73028.0,73.028,354839.9456,1
2026-01-31 19:30:00,4857.0,4857.9,4839.0,4841.3,311234.0,311.234,1508924.7665,1
2026-01-31 19:35:00,4841.3,4847.2,4837.6,4837.7,160829.0,160.829,778769.4521,1
2026-01-31 19:40:00,4837.7,4844.9,4835.8,4844.9,188570.0,188.57,912530.8973,1
2026-01-31 19:45:00,4844.8,4852.0,4839.4,4841.0,188665.0,188.665,914252.4432,1
2026-01-31 19:50:00,4841.0,4848.0,4840.2,4845.7,96313.0,96.313,466546.7338,1
2026-01-31 19:55:00,4845.8,4854.1,4845.7,4852.2,144466.0,144.466,700678.0262,1
2026-01-31 20:00:00,4852.1,4853.5,4845.5,4845.9,108510.0,108.51,526244.0119,1
2026-01-31 20:05:00,4845.9,4849.0,4845.0,4847.1,96814.0,96.814,469207.7883,1
2026-01-31 20:10:00,4847.0,4852.0,4841.2,4841.2,83672.0,83.672,405492.6372,1
2026-01-31 20:15:00,4841.2,4841.2,4839.1,4839.9,62204.0,62.204,301091.5998,1
2026-01-31 20:20:00,4840.2,4849.6,4840.0,4840.0,171718.0,171.718,831925.9324,1
2026-01-31 20:25:00,4840.0,4841.0,4829.4,4829.4,182168.0,182.168,880719.8473,1
2026-01-31 20:30:00,4829.5,4832.4,4825.5,4831.7,209465.0,209.465,1011472.6205,1
2026-01-31 20:35:00,4831.8,4836.0,4828.6,4834.7,156863.0,156.863,758089.7687,1
2026-01-31 20:40:00,4834.8,4834.8,4825.0,4826.5,166463.0,166.463,803871.2854,1
2026-01-31 20:45:00,4826.5,4828.4,4820.0,4820.9,229408.0,229.408,1106461.0486,1
2026-01-31 20:50:00,4820.8,4834.7,4820.8,4833.9,154369.0,154.369,745180.7576,1
2026-01-31 20:55:00,4833.9,4840.5,4833.8,4837.9,96235.0,96.235,465566.3885,1
2026-01-31 21:00:00,4837.8,4838.8,4827.2,4834.7,183328.0,183.328,885960.5437,1
2026-01-31 21:05:00,4834.7,4838.2,4833.2,4833.2,65131.0,65.131,314974.653,1
2026-01-31 21:10:00,4833.3,4839.3,4832.8,4837.0,93392.0,93.392,451717.261,1
2026-01-31 21:15:00,4837.1,4838.7,4834.9,4836.7,84203.0,84.203,407287.4474,1
2026-01-31 21:20:00,4836.7,4838.6,4832.0,4833.2,86493.0,86.493,418296.5802,1
2026-01-31 21:25:00,4833.0,4837.4,4832.3,4835.6,34685.0,34.685,167724.797,1
2026-01-31 21:30:00,4835.6,4837.0,4830.5,4833.9,65817.0,65.817,318141.0627,1
2026-01-31 21:35:00,4834.0,4836.2,4833.1,4834.5,53055.0,53.055,256488.9062,1
2026-01-31 21:40:00,4834.4,4840.5,4834.4,4839.2,123152.0,123.152,595797.1655,1
2026-01-31 21:45:00,4839.2,4842.0,4838.0,4841.0,97153.0,97.153,470248.9928,1
2026-01-31 21:50:00,4841.1,4843.1,4840.0,4842.2,77945.0,77.945,377328.4382,1
2026-01-31 21:55:00,4842.6,4843.1,4842.0,4843.0,33159.0,33.159,160571.9313,1
2026-01-31 22:00:00,4843.0,4844.8,4842.3,4843.2,33236.0,33.236,160975.2649,1
2026-01-31 22:05:00,4843.3,4844.0,4836.7,4836.7,61453.0,61.453,297493.4734,1
2026-01-31 22:10:00,4836.6,4836.9,4833.3,4836.3,83487.0,83.487,403639.3311,1
2026-01-31 22:15:00,4836.2,4836.2,4831.3,4831.3,26042.0,26.042,125871.1572,1
2026-01-31 22:20:00,4831.2,4832.0,4829.4,4831.4,73583.0,73.583,355429.3002,1
2026-01-31 22:25:00,4831.3,4831.4,4829.4,4829.4,12910.0,12.91,62351.0807,1
2026-01-31 22:30:00,4829.5,4829.5,4824.1,4824.2,66383.0,66.383,320475.9769,1
2026-01-31 22:35:00,4824.1,4824.2,4818.3,4818.3,131555.0,131.555,634173.8585,1
2026-01-31 22:40:00,4818.4,4818.4,4814.9,4816.4,163463.0,163.463,787333.5473,1
2026-01-31 22:45:00,4816.4,4816.4,4813.0,4813.0,167682.0,167.682,807355.7598,1
2026-01-31 22:50:00,4813.0,4813.0,4809.0,4809.9,107251.0,107.251,515974.7012,1
2026-01-31 22:55:00,4809.9,4815.0,4806.5,4815.0,187750.0,187.75,903105.1412,1
2026-01-31 23:00:00,4814.9,4819.0,4814.9,4816.2,96826.0,96.826,466345.0044,1
2026-01-31 23:05:00,4816.1,4825.0,4816.1,4824.0,80653.0,80.653,388809.5879,1
2026-01-31 23:10:00,4824.0,4826.5,4824.0,4826.0,40793.0,40.793,196853.3058,1
2026-01-31 23:15:00,4826.0,4826.1,4825.0,4826.0,30131.0,30.131,145395.7984,1
2026-01-31 23:20:00,4826.0,4835.5,4824.0,4835.4,258668.0,258.668,1248940.6698,1
2026-01-31 23:25:00,4835.5,4837.6,4835.4,4836.3,90438.0,90.438,437399.5887,1
2026-01-31 23:30:00,4836.3,4836.3,4829.6,4830.0,122994.0,122.994,594580.2256,1
2026-01-31 23:35:00,4830.0,4830.0,4819.6,4821.0,147531.0,147.531,711497.162,1
2026-01-31 23:40:00,4820.9,4822.9,4813.0,4817.4,138970.0,138.97,669730.2549,1
2026-01-31 23:45:00,4817.5,4819.0,4815.0,4815.3,97784.0,97.784,471029.6529,1
2026-01-31 23:50:00,4815.3,4818.3,4815.1,4815.1,118247.0,118.247,569596.5132,1
2026-01-31 23:55:00,4815.0,4816.8,4807.7,4809.1,376418.0,376.418,1812305.4791,1
2026-02-01 00:00:00,4809.2,4831.9,4809.1,4830.6,403962.0,403.962,1947063.1645,1
2026-02-01 00:05:00,4830.6,4834.7,4830.5,4834.7,167491.0,167.491,809517.2269,1
2026-02-01 00:10:00,4834.7,4849.0,4834.6,4846.2,284325.0,284.325,1376894.103,1
2026-02-01 00:15:00,4846.2,4846.2,4837.8,4845.0,239352.0,239.352,1158966.9099,1
2026-02-01 00:20:00,4845.0,4847.9,4842.0,4844.1,176332.0,176.332,854493.2209,1
2026-02-01 00:25:00,4844.1,4847.4,4842.4,4843.9,124234.0,124.234,601942.8023,1
2026-02-01 00:30:00,4843.9,4847.0,4843.0,4847.0,55519.0,55.519,268973.1211,1
2026-02-01 00:35:00,4847.0,4853.5,4844.3,4853.5,146943.0,146.943,712552.2459,1
2026-02-01 00:40:00,4853.5,4857.4,4853.5,4856.8,186361.0,186.361,904978.4724,1
2026-02-01 00:45:00,4856.7,4860.8,4855.0,4859.9,173032.0,173.032,840783.3241,1
2026-02-01 00:50:00,4859.8,4861.0,4859.1,4860.1,155691.0,155.691,756668.7416,1
2026-02-01 00:55:00,4860.1,4860.9,4854.5,4857.6,116053.0,116.053,563689.567,1
2026-02-01 01:00:00,4857.6,4859.3,4854.1,4856.4,147628.0,147.628,716977.4153,1
2026-02-01 01:05:00,4856.4,4856.5,4848.1,4849.0,251909.0,251.909,1222103.0742,1
2026-02-01 01:10:00,4849.0,4850.0,4839.0,4839.9,148069.0,148.069,717299.2513,1
2026-02-01 01:15:00,4839.9,4843.0,4837.1,4837.1,163865.0,163.865,793208.8436,1
2026-02-01 01:20:00,4837.1,4841.1,4834.5,4841.0,138201.0,138.201,668418.9145,1
2026-02-01 01:25:00,4841.1,4843.3,4840.0,4840.9,81455.0,81.455,394345.2405,1
2026-02-01 01:30:00,4840.9,4844.0,4840.3,4841.9,86747.0,86.747,420065.8247,1
2026-02-01 01:35:00,4842.0,4848.5,4839.0,4845.7,161591.0,161.591,782827.1784,1
2026-02-01 01:40:00,4845.6,4848.6,4844.0,4847.9,77915.0,77.915,377651.3658,1
2026-02-01 01:45:00,4847.8,4848.0,4844.9,4847.9,24469.0,24.469,118589.5873,1
2026-02-01 01:50:00,4848.0,4850.0,4846.1,4847.1,53677.0,53.677,260255.3804,1
2026-02-01 01:55:00,4847.0,4847.0,4841.1,4842.0,58989.0,58.989,285713.9773,1
2026-02-01 02:00:00,4842.0,4846.3,4838.8,4838.8,80731.0,80.731,390922.9846,1
2026-02-01 02:05:00,4838.7,4848.8,4837.4,4847.1,177084.0,177.084,857566.7862,1
2026-02-01 02:10:00,4847.2,4849.0,4843.9,4849.0,54804.0,54.804,265624.277,1
2026-02-01 02:15:00,4849.0,4850.6,4841.1,4842.5,166886.0,166.886,808888.2659,1
2026-02-01 02:20:00,4842.5,4842.6,4834.0,4837.5,139603.0,139.603,675240.1027,1
2026-02-01 02:25:00,4837.4,4843.5,4837.4,4840.3,86232.0,86.232,417434.374,1
2026-02-01 02:30:00,4840.2,4840.3,4837.1,4838.0,87835.0,87.835,424997.6841,1
2026-02-01 02:35:00,4838.1,4838.4,4834.1,4838.3,89429.0,89.429,432470.6183,1
2026-02-01 02:40:00,4838.3,4841.7,4838.1,4838.1,61892.0,61.892,299516.4751,1
2026-02-01 02:45:00,4838.1,4843.9,4837.0,4843.9,99117.0,99.117,479643.5391,1
2026-02-01 02:50:00,4843.9,4844.0,4836.9,4843.9,135475.0,135.475,655697.4225,1
2026-02-01 02:55:00,4844.0,4849.9,4844.0,4846.4,121146.0,121.146,587295.4078,1
2026-02-01 03:00:00,4846.4,4847.0,4843.5,4843.6,67845.0,67.845,328775.0555,1
