,code,open,close,date,exchange_code
143,10000209.XSHG,0.0671,0.0444,2015-07-01,XSHG
144,10000208.XSHG,0.0898,0.0589,2015-07-01,XSHG
145,10000165.XSHG,0.238,0.2128,2015-07-01,XSHG
146,10000166.XSHG,0.5443,0.56,2015-07-01,XSHG
147,10000197.XSHG,0.1677,0.1481,2015-07-01,XSHG
148,10000191.XSHG,0.6961,0.6961,2015-07-01,XSHG
149,10000190.XSHG,0.5799,0.66,2015-07-01,XSHG
150,10000192.XSHG,,,2015-07-01,XSHG
151,10000055.XSHG,0.4856,0.47,2015-07-01,XSHG
152,10000056.XSHG,0.1242,0.1315,2015-07-01,XSHG
153,10000199.XSHG,0.3204,0.2951,2015-07-01,XSHG
154,10000198.XSHG,,,2015-07-01,XSHG
155,10000274.XSHG,0.0022,0.3,2015-07-01,XSHG
156,10000275.XSHG,0.366,0.255,2015-07-01,XSHG
157,10000276.XSHG,0.0541,0.0649,2015-07-01,XSHG
158,10000277.XSHG,0.4421,0.3845,2015-07-01,XSHG
159,10000270.XSHG,0.4534,0.4534,2015-07-01,XSHG
160,10000271.XSHG,0.4572,0.4382,2015-07-01,XSHG
161,10000272.XSHG,0.2,0.2361,2015-07-01,XSHG
162,10000273.XSHG,0.21,0.249,2015-07-01,XSHG
163,10000173.XSHG,0.2058,0.1689,2015-07-01,XSHG
164,10000278.XSHG,0.1217,0.1489,2015-07-01,XSHG
165,10000279.XSHG,0.5971,0.5071,2015-07-01,XSHG
166,10000174.XSHG,0.5888,0.61,2015-07-01,XSHG
167,10000048.XSHG,0.1035,0.112,2015-07-01,XSHG
168,10000047.XSHG,0.497,0.4901,2015-07-01,XSHG
169,10000280.XSHG,0.1702,0.2024,2015-07-01,XSHG
170,10000040.XSHG,0.0935,0.1033,2015-07-01,XSHG
171,10000267.XSHG,0.177,0.216,2015-07-01,XSHG
172,10000266.XSHG,0.1563,0.1886,2015-07-01,XSHG
173,10000265.XSHG,0.1376,0.17,2015-07-01,XSHG
174,10000264.XSHG,0.325,0.2768,2015-07-01,XSHG
175,10000263.XSHG,0.3406,0.3019,2015-07-01,XSHG
176,10000262.XSHG,0.3731,0.3277,2015-07-01,XSHG
177,10000261.XSHG,0.4202,0.3515,2015-07-01,XSHG
178,10000149.XSHG,0.2751,0.25,2015-07-01,XSHG
179,10000142.XSHG,0.318,0.3847,2015-07-01,XSHG
180,10000269.XSHG,0.4954,0.48,2015-07-01,XSHG
181,10000141.XSHG,0.3352,0.3668,2015-07-01,XSHG
182,10000072.XSHG,0.1429,0.1763,2015-07-01,XSHG
183,10000071.XSHG,0.4178,0.4044,2015-07-01,XSHG
184,10000079.XSHG,0.4087,0.3687,2015-07-01,XSHG
185,10000258.XSHG,0.0702,0.0892,2015-07-01,XSHG
186,10000259.XSHG,0.0867,0.1098,2015-07-01,XSHG
187,10000252.XSHG,0.2778,0.2377,2015-07-01,XSHG
188,10000253.XSHG,0.2268,0.2607,2015-07-01,XSHG
189,10000250.XSHG,0.48,0.554,2015-07-01,XSHG
190,10000251.XSHG,0.2971,0.2589,2015-07-01,XSHG
191,10000256.XSHG,0.289,0.1991,2015-07-01,XSHG
192,10000257.XSHG,0.2576,0.168,2015-07-01,XSHG
193,10000254.XSHG,0.2502,0.3002,2015-07-01,XSHG
194,10000255.XSHG,0.3236,0.2202,2015-07-01,XSHG
195,10000150.XSHG,0.3509,0.4287,2015-07-01,XSHG
196,10000157.XSHG,0.245,0.2361,2015-07-01,XSHG
197,10000158.XSHG,0.465,0.5312,2015-07-01,XSHG
198,10000095.XSHG,0.3684,0.3237,2015-07-01,XSHG
199,10000096.XSHG,0.2168,0.2486,2015-07-01,XSHG
200,10000064.XSHG,0.13,0.1562,2015-07-01,XSHG
201,10000063.XSHG,0.4636,0.427,2015-07-01,XSHG
202,10000249.XSHG,0.4015,0.4706,2015-07-01,XSHG
203,10000248.XSHG,0.3501,0.3991,2015-07-01,XSHG
204,10000245.XSHG,0.1667,0.1353,2015-07-01,XSHG
205,10000244.XSHG,0.1887,0.1502,2015-07-01,XSHG
206,10000247.XSHG,0.3175,0.3742,2015-07-01,XSHG
207,10000246.XSHG,0.2833,0.3293,2015-07-01,XSHG
208,10000241.XSHG,0.262,0.2175,2015-07-01,XSHG
209,10000240.XSHG,0.3063,0.3276,2015-07-01,XSHG
210,10000243.XSHG,0.2202,0.1824,2015-07-01,XSHG
211,10000242.XSHG,0.2453,0.199,2015-07-01,XSHG
212,10000125.XSHG,0.3409,0.2904,2015-07-01,XSHG
213,10000126.XSHG,0.234,0.3389,2015-07-01,XSHG
214,10000088.XSHG,0.2159,0.2159,2015-07-01,XSHG
215,10000080.XSHG,0.1637,0.2034,2015-07-01,XSHG
216,10000087.XSHG,0.39,0.3501,2015-07-01,XSHG
217,10000036.XSHG,0.0426,0.0521,2015-07-01,XSHG
218,10000037.XSHG,0.0501,0.064,2015-07-01,XSHG
219,10000034.XSHG,0.6101,0.5529,2015-07-01,XSHG
220,10000035.XSHG,0.6013,0.5086,2015-07-01,XSHG
221,10000032.XSHG,0.6849,0.6311,2015-07-01,XSHG
222,10000033.XSHG,0.6128,0.6007,2015-07-01,XSHG
223,10000031.XSHG,0.7448,0.6345,2015-07-01,XSHG
224,10000038.XSHG,0.011,0.0742,2015-07-01,XSHG
225,10000039.XSHG,0.0752,0.09,2015-07-01,XSHG
226,10000238.XSHG,0.4552,0.405,2015-07-01,XSHG
227,10000239.XSHG,0.26,0.3013,2015-07-01,XSHG
228,10000230.XSHG,0.2083,0.2789,2015-07-01,XSHG
229,10000231.XSHG,0.2328,0.1555,2015-07-01,XSHG
230,10000232.XSHG,0.2044,0.1405,2015-07-01,XSHG
231,10000233.XSHG,0.1872,0.1218,2015-07-01,XSHG
232,10000234.XSHG,0.1221,0.1602,2015-07-01,XSHG
233,10000235.XSHG,0.1473,0.1899,2015-07-01,XSHG
234,10000236.XSHG,0.1777,0.2316,2015-07-01,XSHG
235,10000237.XSHG,0.4924,0.435,2015-07-01,XSHG
236,10000103.XSHG,0.3623,0.2963,2015-07-01,XSHG
237,10000260.XSHG,0.099,0.1212,2015-07-01,XSHG
238,10000104.XSHG,0.2578,0.3169,2015-07-01,XSHG
239,10000229.XSHG,0.1665,0.113,2015-07-01,XSHG
240,10000228.XSHG,0.9999,0.9999,2015-07-01,XSHG
241,10000223.XSHG,0.0301,0.0176,2015-07-01,XSHG
242,10000220.XSHG,0.2725,0.3396,2015-07-01,XSHG
243,10000227.XSHG,0.3209,0.28,2015-07-01,XSHG
244,10000226.XSHG,,,2015-07-01,XSHG
245,10000225.XSHG,0.1515,0.1346,2015-07-01,XSHG
246,10000224.XSHG,0.7784,0.8951,2015-07-01,XSHG
247,10000140.XSHG,0.2822,0.2603,2015-07-01,XSHG
248,10000268.XSHG,0.2117,0.2439,2015-07-01,XSHG
249,10000218.XSHG,0.144,0.0958,2015-07-01,XSHG
250,10000219.XSHG,0.2428,0.3217,2015-07-01,XSHG
251,10000216.XSHG,0.699,0.7967,2015-07-01,XSHG
252,10000217.XSHG,0.1487,0.1013,2015-07-01,XSHG
253,10000214.XSHG,0.512,0.6186,2015-07-01,XSHG
254,10000215.XSHG,0.6278,0.7066,2015-07-01,XSHG
255,10000212.XSHG,0.3549,0.441,2015-07-01,XSHG
256,10000213.XSHG,0.4269,0.5278,2015-07-01,XSHG
257,10000210.XSHG,0.0513,0.0335,2015-07-01,XSHG
258,10000211.XSHG,0.0424,0.0227,2015-07-01,XSHG
259,10000182.XSHG,,,2015-07-01,XSHG
260,10000183.XSHG,0.3881,0.3489,2015-07-01,XSHG
261,10000181.XSHG,0.196,0.166,2015-07-01,XSHG
262,10000186.XSHG,0.3311,0.3232,2015-07-01,XSHG
263,10000187.XSHG,0.3203,0.3241,2015-07-01,XSHG
264,10000184.XSHG,0.3224,0.323,2015-07-01,XSHG
265,10000185.XSHG,0.36,0.3363,2015-07-01,XSHG
266,10000188.XSHG,0.403,0.48,2015-07-01,XSHG
267,10000189.XSHG,0.5315,0.5315,2015-07-01,XSHG
268,10000139.XSHG,0.291,0.2539,2015-07-02,XSHG
269,10000201.XSHG,0.3327,0.3216,2015-07-02,XSHG
270,10000200.XSHG,1.0008,0.9005,2015-07-02,XSHG
271,10000203.XSHG,0.3781,0.3526,2015-07-02,XSHG
272,10000202.XSHG,0.4819,0.4819,2015-07-02,XSHG
273,10000205.XSHG,0.3394,0.3582,2015-07-02,XSHG
274,10000204.XSHG,0.3925,0.4223,2015-07-02,XSHG
275,10000207.XSHG,0.0979,0.076,2015-07-02,XSHG
276,10000206.XSHG,0.3421,0.3642,2015-07-02,XSHG
277,10000209.XSHG,0.055,0.0429,2015-07-02,XSHG
278,10000208.XSHG,0.0648,0.0586,2015-07-02,XSHG
279,10000165.XSHG,0.1996,0.1891,2015-07-02,XSHG
280,10000166.XSHG,0.63,0.615,2015-07-02,XSHG
281,10000197.XSHG,0.1577,0.135,2015-07-02,XSHG
282,10000191.XSHG,0.7797,0.7634,2015-07-02,XSHG
283,10000190.XSHG,0.6505,0.6825,2015-07-02,XSHG
284,10000192.XSHG,0.8314,0.8314,2015-07-02,XSHG
285,10000055.XSHG,0.4785,0.4138,2015-07-02,XSHG
286,10000056.XSHG,0.1275,0.1702,2015-07-02,XSHG
287,10000199.XSHG,0.3065,0.2708,2015-07-02,XSHG
288,10000198.XSHG,,,2015-07-02,XSHG
289,10000274.XSHG,0.2745,0.3091,2015-07-02,XSHG
290,10000275.XSHG,0.2996,0.2437,2015-07-02,XSHG
291,10000276.XSHG,0.0513,0.0787,2015-07-02,XSHG
292,10000277.XSHG,0.4101,0.3586,2015-07-02,XSHG
293,10000270.XSHG,0.4386,0.4289,2015-07-02,XSHG
294,10000271.XSHG,0.4181,0.3789,2015-07-02,XSHG
295,10000272.XSHG,0.216,0.2591,2015-07-02,XSHG
296,10000273.XSHG,0.2313,0.2646,2015-07-02,XSHG
297,10000173.XSHG,0.1896,0.1698,2015-07-02,XSHG
298,10000278.XSHG,0.136,0.1602,2015-07-02,XSHG
299,10000279.XSHG,0.5345,0.4684,2015-07-02,XSHG
300,10000174.XSHG,0.6857,0.6857,2015-07-02,XSHG
301,10000048.XSHG,0.1091,0.1198,2015-07-02,XSHG
302,10000047.XSHG,0.5253,0.4005,2015-07-02,XSHG
303,10000280.XSHG,0.1881,0.2216,2015-07-02,XSHG
304,10000040.XSHG,0.0975,0.1068,2015-07-02,XSHG
305,10000267.XSHG,0.1973,0.2453,2015-07-02,XSHG
306,10000266.XSHG,0.1762,0.2188,2015-07-02,XSHG
307,10000265.XSHG,0.154,0.1958,2015-07-02,XSHG
308,10000264.XSHG,0.2958,0.2709,2015-07-02,XSHG
309,10000263.XSHG,0.3213,0.2861,2015-07-02,XSHG
310,10000262.XSHG,0.3479,0.3078,2015-07-02,XSHG
311,10000261.XSHG,0.377,0.3316,2015-07-02,XSHG
312,10000149.XSHG,0.2587,0.2463,2015-07-02,XSHG
313,10000142.XSHG,0.38,0.3806,2015-07-02,XSHG
314,10000269.XSHG,0.4628,0.4152,2015-07-02,XSHG
315,10000141.XSHG,0.3622,0.3467,2015-07-02,XSHG
316,10000072.XSHG,0.1929,0.215,2015-07-02,XSHG
317,10000071.XSHG,0.3941,0.3769,2015-07-02,XSHG
318,10000079.XSHG,0.3862,0.3399,2015-07-02,XSHG
319,10000258.XSHG,0.072,0.1044,2015-07-02,XSHG
320,10000259.XSHG,0.0917,0.13,2015-07-02,XSHG
321,10000252.XSHG,0.2539,0.2293,2015-07-02,XSHG
322,10000253.XSHG,0.2496,0.2894,2015-07-02,XSHG
323,10000250.XSHG,0.5234,0.5783,2015-07-02,XSHG
324,10000251.XSHG,0.2784,0.237,2015-07-02,XSHG
325,10000256.XSHG,0.2342,0.1905,2015-07-02,XSHG
326,10000257.XSHG,0.22,0.1685,2015-07-02,XSHG
327,10000254.XSHG,0.2777,0.3192,2015-07-02,XSHG
328,10000255.XSHG,0.2665,0.2129,2015-07-02,XSHG
329,10000150.XSHG,0.4036,0.5,2015-07-02,XSHG
330,10000157.XSHG,0.2399,0.2196,2015-07-02,XSHG
331,10000158.XSHG,0.486,0.5258,2015-07-02,XSHG
332,10000095.XSHG,0.3458,0.31,2015-07-02,XSHG
333,10000096.XSHG,0.27,0.28,2015-07-02,XSHG
334,10000064.XSHG,0.1491,0.1775,2015-07-02,XSHG
335,10000063.XSHG,0.4131,0.38,2015-07-02,XSHG
336,10000249.XSHG,0.4393,0.5121,2015-07-02,XSHG
337,10000248.XSHG,0.3738,0.458,2015-07-02,XSHG
338,10000245.XSHG,0.148,0.1349,2015-07-02,XSHG
339,10000244.XSHG,0.1703,0.1576,2015-07-02,XSHG
340,10000247.XSHG,0.3344,0.3905,2015-07-02,XSHG
341,10000246.XSHG,0.3027,0.3642,2015-07-02,XSHG
342,10000241.XSHG,0.2347,0.2157,2015-07-02,XSHG
343,10000240.XSHG,0.4049,0.4049,2015-07-02,XSHG
344,10000243.XSHG,0.1998,0.1757,2015-07-02,XSHG
345,10000242.XSHG,0.2165,0.1938,2015-07-02,XSHG
346,10000125.XSHG,0.3036,0.267,2015-07-02,XSHG
347,10000126.XSHG,0.3074,0.34,2015-07-02,XSHG
348,10000088.XSHG,0.2454,0.24,2015-07-02,XSHG
349,10000080.XSHG,0.189,0.2424,2015-07-02,XSHG
350,10000087.XSHG,0.3581,0.32,2015-07-02,XSHG
351,10000036.XSHG,0.0502,0.0553,2015-07-02,XSHG
352,10000037.XSHG,0.0614,0.0653,2015-07-02,XSHG
353,10000034.XSHG,0.513,0.507,2015-07-02,XSHG
354,10000035.XSHG,0.5358,0.5324,2015-07-02,XSHG
355,10000032.XSHG,0.5797,0.5567,2015-07-02,XSHG
356,10000033.XSHG,0.5425,0.536,2015-07-02,XSHG
357,10000031.XSHG,0.6799,0.6008,2015-07-02,XSHG
358,10000038.XSHG,0.0692,0.0768,2015-07-02,XSHG
359,10000039.XSHG,0.0851,0.0893,2015-07-02,XSHG
360,10000238.XSHG,0.363,0.3609,2015-07-02,XSHG
361,10000239.XSHG,0.2864,0.3468,2015-07-02,XSHG
362,10000230.XSHG,0.2339,0.3069,2015-07-02,XSHG
363,10000231.XSHG,0.19,0.1436,2015-07-02,XSHG
364,10000232.XSHG,0.1644,0.1336,2015-07-02,XSHG
365,10000233.XSHG,0.1465,0.1221,2015-07-02,XSHG
366,10000234.XSHG,0.135,0.192,2015-07-02,XSHG
367,10000235.XSHG,0.1689,0.2232,2015-07-02,XSHG
368,10000236.XSHG,0.2004,0.2651,2015-07-02,XSHG
369,10000237.XSHG,0.4003,0.3677,2015-07-02,XSHG
370,10000103.XSHG,0.3194,0.295,2015-07-02,XSHG
371,10000260.XSHG,0.1151,0.157,2015-07-02,XSHG
372,10000104.XSHG,0.2824,0.3149,2015-07-02,XSHG
373,10000229.XSHG,0.14,0.113,2015-07-02,XSHG
374,10000228.XSHG,1.012,1.0,2015-07-02,XSHG
375,10000223.XSHG,0.0221,0.0173,2015-07-02,XSHG
376,10000220.XSHG,0.3366,0.3824,2015-07-02,XSHG
377,10000227.XSHG,0.2996,0.255,2015-07-02,XSHG
378,10000226.XSHG,0.9086,0.98,2015-07-02,XSHG
379,10000225.XSHG,0.1386,0.1233,2015-07-02,XSHG
380,10000224.XSHG,0.8333,0.8996,2015-07-02,XSHG
381,10000140.XSHG,0.2722,0.2144,2015-07-02,XSHG
382,10000268.XSHG,0.2245,0.2603,2015-07-02,XSHG
383,10000218.XSHG,0.12,0.095,2015-07-02,XSHG
384,10000219.XSHG,0.2684,0.336,2015-07-02,XSHG
385,10000216.XSHG,0.7399,0.8224,2015-07-02,XSHG
386,10000217.XSHG,0.12,0.1031,2015-07-02,XSHG
387,10000214.XSHG,0.5498,0.6141,2015-07-02,XSHG
388,10000215.XSHG,0.6478,0.7233,2015-07-02,XSHG
389,10000212.XSHG,0.4157,0.4572,2015-07-02,XSHG
390,10000213.XSHG,0.4685,0.5367,2015-07-02,XSHG
391,10000210.XSHG,0.0351,0.0315,2015-07-02,XSHG
392,10000211.XSHG,0.043,0.0219,2015-07-02,XSHG
393,10000182.XSHG,0.8061,0.8478,2015-07-02,XSHG
394,10000183.XSHG,0.3513,0.2907,2015-07-02,XSHG
395,10000181.XSHG,0.1832,0.1647,2015-07-02,XSHG
396,10000186.XSHG,0.3173,0.2788,2015-07-02,XSHG
397,10000187.XSHG,0.3118,0.2797,2015-07-02,XSHG
398,10000184.XSHG,0.3199,0.2893,2015-07-02,XSHG
399,10000185.XSHG,0.3227,0.2898,2015-07-02,XSHG
400,10000188.XSHG,0.4931,0.53,2015-07-02,XSHG
401,10000189.XSHG,0.586,0.586,2015-07-02,XSHG
402,10000139.XSHG,0.2444,0.2135,2015-07-03,XSHG
403,10000201.XSHG,0.3357,0.2866,2015-07-03,XSHG
404,10000200.XSHG,1.0188,0.9899,2015-07-03,XSHG
405,10000203.XSHG,0.3154,0.2977,2015-07-03,XSHG
406,10000202.XSHG,0.57,0.51,2015-07-03,XSHG
407,10000205.XSHG,0.33,0.3311,2015-07-03,XSHG
408,10000204.XSHG,0.5014,0.4908,2015-07-03,XSHG
409,10000207.XSHG,0.0748,0.0511,2015-07-03,XSHG
410,10000206.XSHG,0.4294,0.4393,2015-07-03,XSHG
411,10000209.XSHG,0.045,0.034,2015-07-03,XSHG
412,10000208.XSHG,0.047,0.0399,2015-07-03,XSHG
413,10000165.XSHG,0.1803,0.1629,2015-07-03,XSHG
414,10000166.XSHG,0.6097,0.67,2015-07-03,XSHG
415,10000197.XSHG,0.1363,0.1205,2015-07-03,XSHG
416,10000191.XSHG,0.8363,0.7892,2015-07-03,XSHG
417,10000190.XSHG,0.6559,0.6918,2015-07-03,XSHG
418,10000192.XSHG,0.8817,0.9,2015-07-03,XSHG
419,10000055.XSHG,0.3901,0.34,2015-07-03,XSHG
420,10000056.XSHG,0.1585,0.1998,2015-07-03,XSHG
421,10000199.XSHG,0.261,0.2541,2015-07-03,XSHG
422,10000198.XSHG,0.8971,0.9182,2015-07-03,XSHG
423,10000274.XSHG,0.38,0.3411,2015-07-03,XSHG
424,10000275.XSHG,0.2437,0.1906,2015-07-03,XSHG
425,10000276.XSHG,0.0855,0.12,2015-07-03,XSHG
426,10000277.XSHG,0.3453,0.2999,2015-07-03,XSHG
427,10000270.XSHG,0.3698,0.3698,2015-07-03,XSHG
428,10000271.XSHG,0.3601,0.3612,2015-07-03,XSHG
