,code,open,close,date,exchange_code
198,10000305.XSHG,0.278,0.265,2015-10-09,XSHG
199,10000306.XSHG,0.2985,0.2985,2015-10-09,XSHG
200,10000307.XSHG,0.1086,0.1055,2015-10-09,XSHG
201,10000395.XSHG,0.3105,0.3141,2015-10-09,XSHG
202,10000394.XSHG,0.3535,0.3646,2015-10-09,XSHG
203,10000407.XSHG,0.2484,0.2626,2015-10-09,XSHG
204,10000406.XSHG,0.2955,0.3109,2015-10-09,XSHG
205,10000405.XSHG,0.3461,0.3588,2015-10-09,XSHG
206,10000404.XSHG,0.0738,0.0666,2015-10-09,XSHG
207,10000403.XSHG,0.0595,0.0526,2015-10-09,XSHG
208,10000396.XSHG,0.0209,0.0175,2015-10-09,XSHG
209,10000401.XSHG,0.3518,0.3383,2015-10-09,XSHG
210,10000400.XSHG,0.3996,0.388,2015-10-09,XSHG
211,10000399.XSHG,0.4192,0.4197,2015-10-09,XSHG
212,10000398.XSHG,0.0375,0.0313,2015-10-09,XSHG
213,10000409.XSHG,0.1577,0.1712,2015-10-09,XSHG
214,10000408.XSHG,0.204,0.215,2015-10-09,XSHG
215,10000319.XSHG,0.0705,0.0675,2015-10-09,XSHG
216,10000313.XSHG,0.3653,0.3653,2015-10-09,XSHG
217,10000312.XSHG,0.3327,0.3079,2015-10-09,XSHG
218,10000311.XSHG,0.0593,0.0565,2015-10-09,XSHG
219,10000310.XSHG,0.0697,0.067,2015-10-09,XSHG
220,10000316.XSHG,0.4672,0.4624,2015-10-09,XSHG
221,10000315.XSHG,0.4331,0.4331,2015-10-09,XSHG
222,10000314.XSHG,0.3986,0.3986,2015-10-09,XSHG
223,10000380.XSHG,0.1556,0.145,2015-10-09,XSHG
224,10000240.XSHG,0.624,0.6189,2015-10-09,XSHG
225,10000328.XSHG,0.2698,0.261,2015-10-09,XSHG
226,10000326.XSHG,0.22,0.1986,2015-10-09,XSHG
227,10000327.XSHG,0.1454,0.1377,2015-10-09,XSHG
228,10000325.XSHG,0.083,0.0836,2015-10-09,XSHG
229,10000322.XSHG,0.3009,0.2875,2015-10-09,XSHG
230,10000320.XSHG,0.2429,0.2311,2015-10-09,XSHG
231,10000321.XSHG,0.1247,0.1208,2015-10-09,XSHG
232,10000331.XSHG,0.1011,0.1053,2015-10-09,XSHG
233,10000239.XSHG,0.58,0.5616,2015-10-09,XSHG
234,10000333.XSHG,0.1627,0.1591,2015-10-09,XSHG
235,10000332.XSHG,0.1866,0.165,2015-10-09,XSHG
236,10000334.XSHG,0.2397,0.2347,2015-10-09,XSHG
237,10000237.XSHG,0.0119,0.0111,2015-10-09,XSHG
238,10000438.XSHG,0.0399,0.0301,2015-10-09,XSHG
239,10000228.XSHG,1.407,1.4,2015-10-09,XSHG
240,10000432.XSHG,0.0586,0.0487,2015-10-09,XSHG
241,10000433.XSHG,0.0807,0.0709,2015-10-09,XSHG
242,10000430.XSHG,0.061,0.0699,2015-10-09,XSHG
243,10000431.XSHG,0.044,0.0506,2015-10-09,XSHG
244,10000436.XSHG,0.1697,0.1538,2015-10-09,XSHG
245,10000437.XSHG,0.1722,0.1791,2015-10-09,XSHG
246,10000434.XSHG,0.1036,0.0926,2015-10-09,XSHG
247,10000435.XSHG,0.1345,0.1237,2015-10-09,XSHG
248,10000344.XSHG,0.1571,0.1338,2015-10-09,XSHG
249,10000345.XSHG,0.2078,0.21,2015-10-09,XSHG
250,10000346.XSHG,0.184,0.1785,2015-10-09,XSHG
251,10000347.XSHG,0.1824,0.1654,2015-10-09,XSHG
252,10000341.XSHG,0.148,0.1549,2015-10-09,XSHG
253,10000342.XSHG,0.1221,0.1244,2015-10-09,XSHG
254,10000343.XSHG,0.1277,0.109,2015-10-09,XSHG
255,10000348.XSHG,0.2105,0.1965,2015-10-09,XSHG
256,10000227.XSHG,0.0018,0.0019,2015-10-09,XSHG
257,10000429.XSHG,0.088,0.0902,2015-10-09,XSHG
258,10000269.XSHG,0.0225,0.0229,2015-10-09,XSHG
259,10000425.XSHG,0.0168,0.0161,2015-10-09,XSHG
260,10000424.XSHG,0.136,0.1195,2015-10-09,XSHG
261,10000427.XSHG,0.14,0.1449,2015-10-09,XSHG
262,10000426.XSHG,0.1782,0.16,2015-10-09,XSHG
263,10000421.XSHG,0.0375,0.0408,2015-10-09,XSHG
264,10000420.XSHG,0.068,0.0542,2015-10-09,XSHG
265,10000423.XSHG,0.0266,0.0276,2015-10-09,XSHG
266,10000422.XSHG,0.0984,0.0825,2015-10-09,XSHG
267,10000296.XSHG,0.6829,0.6829,2015-10-09,XSHG
268,10000297.XSHG,0.0205,0.0207,2015-10-09,XSHG
269,10000294.XSHG,0.5973,0.5973,2015-10-09,XSHG
270,10000295.XSHG,0.6385,0.6385,2015-10-09,XSHG
271,10000292.XSHG,0.5023,0.5023,2015-10-09,XSHG
272,10000293.XSHG,0.5765,0.551,2015-10-09,XSHG
273,10000290.XSHG,0.0312,0.0296,2015-10-09,XSHG
274,10000291.XSHG,0.0262,0.0251,2015-10-09,XSHG
275,10000298.XSHG,0.728,0.7232,2015-10-09,XSHG
276,10000238.XSHG,0.0102,0.0102,2015-10-09,XSHG
277,10000183.XSHG,0.0046,0.0043,2015-10-09,XSHG
278,10000186.XSHG,0.0021,0.0027,2015-10-09,XSHG
279,10000187.XSHG,0.0021,0.0023,2015-10-09,XSHG
280,10000184.XSHG,0.0035,0.0036,2015-10-09,XSHG
281,10000185.XSHG,0.003,0.0031,2015-10-09,XSHG
282,10000188.XSHG,0.8062,0.8061,2015-10-09,XSHG
283,10000189.XSHG,0.9133,0.9133,2015-10-09,XSHG
284,10000368.XSHG,0.1805,0.223,2015-10-12,XSHG
285,10000369.XSHG,0.037,0.0266,2015-10-12,XSHG
286,10000366.XSHG,0.2569,0.2999,2015-10-12,XSHG
287,10000367.XSHG,0.2253,0.2693,2015-10-12,XSHG
288,10000365.XSHG,0.295,0.3398,2015-10-12,XSHG
289,10000201.XSHG,0.0069,0.0068,2015-10-12,XSHG
290,10000200.XSHG,1.2093,1.2248,2015-10-12,XSHG
291,10000203.XSHG,0.0074,0.008,2015-10-12,XSHG
292,10000202.XSHG,0.7501,0.693,2015-10-12,XSHG
293,10000205.XSHG,0.009,0.0098,2015-10-12,XSHG
294,10000204.XSHG,0.7022,0.6344,2015-10-12,XSHG
295,10000206.XSHG,0.6473,0.5808,2015-10-12,XSHG
296,10000191.XSHG,,,2015-10-12,XSHG
297,10000190.XSHG,0.9938,0.92,2015-10-12,XSHG
298,10000192.XSHG,1.1131,1.1135,2015-10-12,XSHG
299,10000199.XSHG,0.0022,0.0017,2015-10-12,XSHG
300,10000428.XSHG,0.1247,0.1724,2015-10-12,XSHG
301,10000379.XSHG,0.1156,0.098,2015-10-12,XSHG
302,10000378.XSHG,0.0916,0.0817,2015-10-12,XSHG
303,10000402.XSHG,0.036,0.0321,2015-10-12,XSHG
304,10000375.XSHG,0.2904,0.3277,2015-10-12,XSHG
305,10000374.XSHG,0.3053,0.3562,2015-10-12,XSHG
306,10000377.XSHG,0.0768,0.0713,2015-10-12,XSHG
307,10000376.XSHG,0.2496,0.2806,2015-10-12,XSHG
308,10000371.XSHG,0.0636,0.0463,2015-10-12,XSHG
309,10000370.XSHG,0.0492,0.0369,2015-10-12,XSHG
310,10000373.XSHG,0.3334,0.3892,2015-10-12,XSHG
311,10000372.XSHG,0.0822,0.0601,2015-10-12,XSHG
312,10000274.XSHG,0.505,0.4409,2015-10-12,XSHG
313,10000270.XSHG,0.0197,0.0244,2015-10-12,XSHG
314,10000271.XSHG,0.0152,0.0181,2015-10-12,XSHG
315,10000272.XSHG,0.415,0.3623,2015-10-12,XSHG
316,10000273.XSHG,0.46,0.4067,2015-10-12,XSHG
317,10000393.XSHG,0.4262,0.4633,2015-10-12,XSHG
318,10000279.XSHG,0.0313,0.0385,2015-10-12,XSHG
319,10000289.XSHG,0.0371,0.0494,2015-10-12,XSHG
320,10000288.XSHG,0.0431,0.0565,2015-10-12,XSHG
321,10000280.XSHG,0.37,0.3265,2015-10-12,XSHG
322,10000285.XSHG,0.0378,0.0452,2015-10-12,XSHG
323,10000287.XSHG,0.0527,0.0679,2015-10-12,XSHG
324,10000286.XSHG,0.3211,0.2824,2015-10-12,XSHG
325,10000414.XSHG,0.0098,0.0077,2015-10-12,XSHG
326,10000415.XSHG,0.1369,0.1969,2015-10-12,XSHG
327,10000416.XSHG,0.0989,0.1517,2015-10-12,XSHG
328,10000417.XSHG,0.0688,0.1118,2015-10-12,XSHG
329,10000410.XSHG,0.0016,0.0015,2015-10-12,XSHG
330,10000411.XSHG,0.0027,0.0029,2015-10-12,XSHG
331,10000412.XSHG,0.004,0.004,2015-10-12,XSHG
332,10000413.XSHG,0.0058,0.0058,2015-10-12,XSHG
333,10000418.XSHG,0.0158,0.0118,2015-10-12,XSHG
334,10000419.XSHG,0.0273,0.0194,2015-10-12,XSHG
335,10000308.XSHG,0.1018,0.1244,2015-10-12,XSHG
336,10000309.XSHG,0.0863,0.1063,2015-10-12,XSHG
337,10000397.XSHG,0.0201,0.0139,2015-10-12,XSHG
338,10000303.XSHG,0.0565,0.073,2015-10-12,XSHG
339,10000304.XSHG,0.048,0.0575,2015-10-12,XSHG
340,10000305.XSHG,0.251,0.2077,2015-10-12,XSHG
341,10000306.XSHG,0.2394,0.236,2015-10-12,XSHG
342,10000307.XSHG,0.116,0.1406,2015-10-12,XSHG
343,10000395.XSHG,0.3375,0.3828,2015-10-12,XSHG
344,10000394.XSHG,0.3835,0.4286,2015-10-12,XSHG
345,10000407.XSHG,0.2836,0.3335,2015-10-12,XSHG
346,10000406.XSHG,0.3315,0.3821,2015-10-12,XSHG
347,10000405.XSHG,0.3776,0.4331,2015-10-12,XSHG
348,10000404.XSHG,0.0609,0.0506,2015-10-12,XSHG
349,10000403.XSHG,0.0487,0.0434,2015-10-12,XSHG
350,10000396.XSHG,0.0169,0.0102,2015-10-12,XSHG
351,10000401.XSHG,0.3676,0.4144,2015-10-12,XSHG
352,10000400.XSHG,0.4087,0.4653,2015-10-12,XSHG
353,10000399.XSHG,0.4282,0.5038,2015-10-12,XSHG
354,10000398.XSHG,0.0282,0.0195,2015-10-12,XSHG
355,10000409.XSHG,0.1885,0.242,2015-10-12,XSHG
356,10000408.XSHG,0.236,0.2874,2015-10-12,XSHG
357,10000319.XSHG,0.0705,0.0935,2015-10-12,XSHG
358,10000313.XSHG,0.3059,0.2903,2015-10-12,XSHG
359,10000312.XSHG,0.2698,0.2557,2015-10-12,XSHG
360,10000311.XSHG,0.0618,0.0791,2015-10-12,XSHG
361,10000310.XSHG,0.0732,0.093,2015-10-12,XSHG
362,10000316.XSHG,0.4069,0.4069,2015-10-12,XSHG
363,10000315.XSHG,0.3719,0.3719,2015-10-12,XSHG
364,10000314.XSHG,0.3379,0.3379,2015-10-12,XSHG
365,10000380.XSHG,0.1336,0.1199,2015-10-12,XSHG
366,10000240.XSHG,0.53,0.5399,2015-10-12,XSHG
367,10000328.XSHG,0.2373,0.2055,2015-10-12,XSHG
368,10000326.XSHG,0.1871,0.1469,2015-10-12,XSHG
369,10000327.XSHG,0.1519,0.1842,2015-10-12,XSHG
370,10000325.XSHG,0.0913,0.111,2015-10-12,XSHG
371,10000322.XSHG,0.2655,0.2311,2015-10-12,XSHG
372,10000320.XSHG,0.2126,0.1773,2015-10-12,XSHG
373,10000321.XSHG,0.125,0.165,2015-10-12,XSHG
374,10000331.XSHG,0.1131,0.136,2015-10-12,XSHG
375,10000239.XSHG,0.555,0.5021,2015-10-12,XSHG
376,10000333.XSHG,0.1729,0.2115,2015-10-12,XSHG
377,10000332.XSHG,0.1432,0.1198,2015-10-12,XSHG
378,10000334.XSHG,0.2056,0.1818,2015-10-12,XSHG
379,10000237.XSHG,0.0126,0.0143,2015-10-12,XSHG
380,10000438.XSHG,0.027,0.0204,2015-10-12,XSHG
381,10000228.XSHG,1.3913,1.3096,2015-10-12,XSHG
382,10000432.XSHG,0.0424,0.0307,2015-10-12,XSHG
383,10000433.XSHG,0.0626,0.0445,2015-10-12,XSHG
384,10000430.XSHG,0.0746,0.1058,2015-10-12,XSHG
385,10000431.XSHG,0.055,0.081,2015-10-12,XSHG
386,10000436.XSHG,0.148,0.1059,2015-10-12,XSHG
387,10000437.XSHG,0.1931,0.244,2015-10-12,XSHG
388,10000434.XSHG,0.0864,0.0628,2015-10-12,XSHG
389,10000435.XSHG,0.1179,0.0802,2015-10-12,XSHG
390,10000344.XSHG,0.1276,0.0984,2015-10-12,XSHG
391,10000345.XSHG,0.221,0.2663,2015-10-12,XSHG
392,10000346.XSHG,0.1939,0.2369,2015-10-12,XSHG
393,10000347.XSHG,0.1571,0.1355,2015-10-12,XSHG
394,10000341.XSHG,0.1622,0.192,2015-10-12,XSHG
395,10000342.XSHG,0.1376,0.165,2015-10-12,XSHG
396,10000343.XSHG,0.1008,0.0782,2015-10-12,XSHG
397,10000348.XSHG,0.1805,0.156,2015-10-12,XSHG
398,10000227.XSHG,0.0019,0.0024,2015-10-12,XSHG
399,10000429.XSHG,0.095,0.1362,2015-10-12,XSHG
400,10000269.XSHG,0.025,0.0298,2015-10-12,XSHG
401,10000425.XSHG,0.0172,0.033,2015-10-12,XSHG
402,10000424.XSHG,0.1059,0.0695,2015-10-12,XSHG
403,10000427.XSHG,0.1553,0.2076,2015-10-12,XSHG
404,10000426.XSHG,0.1433,0.1008,2015-10-12,XSHG
405,10000421.XSHG,0.043,0.0795,2015-10-12,XSHG
406,10000420.XSHG,0.0505,0.031,2015-10-12,XSHG
407,10000423.XSHG,0.03,0.0526,2015-10-12,XSHG
408,10000422.XSHG,0.0795,0.048,2015-10-12,XSHG
409,10000296.XSHG,0.6063,0.6063,2015-10-12,XSHG
410,10000297.XSHG,0.0228,0.0309,2015-10-12,XSHG
411,10000294.XSHG,0.5222,0.5222,2015-10-12,XSHG
412,10000295.XSHG,0.5638,0.5638,2015-10-12,XSHG
413,10000292.XSHG,0.443,0.443,2015-10-12,XSHG
414,10000293.XSHG,0.5287,0.47,2015-10-12,XSHG
415,10000290.XSHG,0.0314,0.0421,2015-10-12,XSHG
416,10000291.XSHG,0.0264,0.0376,2015-10-12,XSHG
417,10000298.XSHG,0.712,0.6399,2015-10-12,XSHG
418,10000238.XSHG,0.0108,0.0119,2015-10-12,XSHG
419,10000183.XSHG,0.0056,0.0057,2015-10-12,XSHG
420,10000186.XSHG,0.0028,0.0027,2015-10-12,XSHG
421,10000187.XSHG,0.0025,0.0024,2015-10-12,XSHG
422,10000184.XSHG,0.0036,0.004,2015-10-12,XSHG
423,10000185.XSHG,0.003,0.003,2015-10-12,XSHG
424,10000188.XSHG,0.7437,0.7219,2015-10-12,XSHG
425,10000189.XSHG,0.8961,0.82,2015-10-12,XSHG
426,10000368.XSHG,0.2195,0.2155,2015-10-13,XSHG
427,10000369.XSHG,0.0283,0.0274,2015-10-13,XSHG
428,10000366.XSHG,0.2862,0.2951,2015-10-13,XSHG
