,code,open,close,date,exchange_code
56,10000448.XSHG,0.0199,0.0001,2015-11-25,XSHG
57,10000397.XSHG,0.0018,0.0016,2015-11-25,XSHG
58,10000303.XSHG,0.0793,0.0916,2015-11-25,XSHG
59,10000304.XSHG,0.0579,0.0656,2015-11-25,XSHG
60,10000305.XSHG,0.0641,0.0578,2015-11-25,XSHG
61,10000306.XSHG,0.0934,0.082,2015-11-25,XSHG
62,10000307.XSHG,0.1566,0.1697,2015-11-25,XSHG
63,10000395.XSHG,0.5197,0.531,2015-11-25,XSHG
64,10000394.XSHG,0.5717,0.5806,2015-11-25,XSHG
65,10000393.XSHG,0.6188,0.6281,2015-11-25,XSHG
66,10000404.XSHG,0.0184,0.0158,2015-11-25,XSHG
67,10000403.XSHG,0.0137,0.0118,2015-11-25,XSHG
68,10000402.XSHG,0.0105,0.0095,2015-11-25,XSHG
69,10000401.XSHG,0.5155,0.5315,2015-11-25,XSHG
70,10000400.XSHG,0.5684,0.576,2015-11-25,XSHG
71,10000399.XSHG,0.6079,0.6198,2015-11-25,XSHG
72,10000398.XSHG,0.0022,0.0018,2015-11-25,XSHG
73,10000319.XSHG,0.11,0.121,2015-11-25,XSHG
74,10000313.XSHG,0.1931,0.1847,2015-11-25,XSHG
75,10000312.XSHG,0.1616,0.155,2015-11-25,XSHG
76,10000311.XSHG,0.0934,0.099,2015-11-25,XSHG
77,10000310.XSHG,0.1068,0.1113,2015-11-25,XSHG
78,10000316.XSHG,0.296,0.288,2015-11-25,XSHG
79,10000315.XSHG,0.2564,0.247,2015-11-25,XSHG
80,10000314.XSHG,0.2238,0.2163,2015-11-25,XSHG
81,10000396.XSHG,0.0016,0.0014,2015-11-25,XSHG
82,10000240.XSHG,0.396,0.38,2015-11-25,XSHG
83,10000366.XSHG,0.4209,0.4294,2015-11-25,XSHG
84,10000328.XSHG,0.1108,0.105,2015-11-25,XSHG
85,10000326.XSHG,0.0282,0.0243,2015-11-25,XSHG
86,10000327.XSHG,0.2055,0.2224,2015-11-25,XSHG
87,10000325.XSHG,0.1425,0.1588,2015-11-25,XSHG
88,10000322.XSHG,0.135,0.1299,2015-11-25,XSHG
89,10000320.XSHG,0.043,0.0373,2015-11-25,XSHG
90,10000321.XSHG,0.1811,0.1942,2015-11-25,XSHG
91,10000367.XSHG,0.372,0.388,2015-11-25,XSHG
92,10000331.XSHG,0.1826,0.199,2015-11-25,XSHG
93,10000239.XSHG,0.3476,0.3248,2015-11-25,XSHG
94,10000333.XSHG,0.2351,0.2518,2015-11-25,XSHG
95,10000332.XSHG,0.0171,0.0147,2015-11-25,XSHG
96,10000334.XSHG,0.0928,0.085,2015-11-25,XSHG
97,10000237.XSHG,0.0069,0.0083,2015-11-25,XSHG
98,10000438.XSHG,0.0001,0.0001,2015-11-25,XSHG
99,10000228.XSHG,1.1885,1.1657,2015-11-25,XSHG
100,10000432.XSHG,0.0001,0.0001,2015-11-25,XSHG
101,10000433.XSHG,0.0001,0.0002,2015-11-25,XSHG
102,10000430.XSHG,0.1801,0.204,2015-11-25,XSHG
103,10000431.XSHG,0.1391,0.1454,2015-11-25,XSHG
104,10000436.XSHG,0.0002,0.0001,2015-11-25,XSHG
105,10000437.XSHG,0.3836,0.4003,2015-11-25,XSHG
106,10000434.XSHG,0.0001,0.0002,2015-11-25,XSHG
107,10000435.XSHG,0.0001,0.0002,2015-11-25,XSHG
108,10000458.XSHG,0.221,0.2201,2015-11-25,XSHG
109,10000459.XSHG,0.3359,0.3419,2015-11-25,XSHG
110,10000450.XSHG,0.2812,0.2896,2015-11-25,XSHG
111,10000451.XSHG,0.2615,0.2615,2015-11-25,XSHG
112,10000452.XSHG,0.2373,0.2455,2015-11-25,XSHG
113,10000453.XSHG,0.2221,0.2257,2015-11-25,XSHG
114,10000454.XSHG,0.1231,0.1168,2015-11-25,XSHG
115,10000455.XSHG,0.1492,0.1442,2015-11-25,XSHG
116,10000456.XSHG,0.1684,0.1699,2015-11-25,XSHG
117,10000457.XSHG,0.1976,0.1888,2015-11-25,XSHG
118,10000344.XSHG,0.011,0.0093,2015-11-25,XSHG
119,10000345.XSHG,0.2928,0.314,2015-11-25,XSHG
120,10000346.XSHG,0.267,0.2799,2015-11-25,XSHG
121,10000347.XSHG,0.0583,0.0524,2015-11-25,XSHG
122,10000341.XSHG,0.2741,0.2869,2015-11-25,XSHG
123,10000342.XSHG,0.2269,0.2415,2015-11-25,XSHG
124,10000343.XSHG,0.0081,0.0063,2015-11-25,XSHG
125,10000379.XSHG,0.0355,0.0331,2015-11-25,XSHG
126,10000348.XSHG,0.073,0.0656,2015-11-25,XSHG
127,10000378.XSHG,0.0277,0.0259,2015-11-25,XSHG
128,10000227.XSHG,0.0006,0.0007,2015-11-25,XSHG
129,10000375.XSHG,0.3859,0.3991,2015-11-25,XSHG
130,10000429.XSHG,0.235,0.2528,2015-11-25,XSHG
131,10000269.XSHG,0.02,0.0239,2015-11-25,XSHG
132,10000374.XSHG,0.4277,0.4439,2015-11-25,XSHG
133,10000427.XSHG,0.3368,0.349,2015-11-25,XSHG
134,10000296.XSHG,0.4843,0.4849,2015-11-25,XSHG
135,10000297.XSHG,0.0398,0.0424,2015-11-25,XSHG
136,10000449.XSHG,0.308,0.3197,2015-11-25,XSHG
137,10000295.XSHG,0.4486,0.4442,2015-11-25,XSHG
138,10000292.XSHG,0.327,0.317,2015-11-25,XSHG
139,10000293.XSHG,0.3701,0.3616,2015-11-25,XSHG
140,10000290.XSHG,0.0513,0.0546,2015-11-25,XSHG
141,10000291.XSHG,0.0442,0.0495,2015-11-25,XSHG
142,10000443.XSHG,0.0002,0.0001,2015-11-25,XSHG
143,10000442.XSHG,0.04,0.043,2015-11-25,XSHG
144,10000441.XSHG,0.09,0.095,2015-11-25,XSHG
145,10000447.XSHG,0.0074,0.0005,2015-11-25,XSHG
146,10000298.XSHG,0.5394,0.5166,2015-11-25,XSHG
147,10000444.XSHG,0.002,0.0001,2015-11-25,XSHG
148,10000238.XSHG,0.0049,0.0057,2015-11-25,XSHG
149,10000183.XSHG,0.0019,0.0038,2015-11-25,XSHG
150,10000186.XSHG,0.001,0.001,2015-11-25,XSHG
151,10000187.XSHG,0.0011,0.0009,2015-11-25,XSHG
152,10000184.XSHG,0.0011,0.0015,2015-11-25,XSHG
153,10000185.XSHG,0.0009,0.001,2015-11-25,XSHG
154,10000188.XSHG,0.594,0.5712,2015-11-25,XSHG
155,10000189.XSHG,0.6914,0.6679,2015-11-25,XSHG
156,10000368.XSHG,0.3566,0.339,2015-11-26,XSHG
157,10000369.XSHG,0.0021,0.0017,2015-11-26,XSHG
158,10000478.XSHG,0.3605,0.3671,2015-11-26,XSHG
159,10000479.XSHG,0.1536,0.1368,2015-11-26,XSHG
160,10000477.XSHG,0.152,0.1413,2015-11-26,XSHG
161,10000474.XSHG,0.3264,0.3333,2015-11-26,XSHG
162,10000366.XSHG,0.4536,0.4379,2015-11-26,XSHG
163,10000473.XSHG,0.1733,0.1549,2015-11-26,XSHG
164,10000470.XSHG,0.2992,0.3022,2015-11-26,XSHG
165,10000365.XSHG,0.5027,0.4873,2015-11-26,XSHG
166,10000201.XSHG,0.0034,0.0022,2015-11-26,XSHG
167,10000200.XSHG,1.0414,1.0644,2015-11-26,XSHG
168,10000203.XSHG,0.0033,0.0025,2015-11-26,XSHG
169,10000202.XSHG,0.4916,0.5161,2015-11-26,XSHG
170,10000205.XSHG,0.0047,0.0034,2015-11-26,XSHG
171,10000204.XSHG,0.4427,0.4668,2015-11-26,XSHG
172,10000206.XSHG,0.3943,0.4183,2015-11-26,XSHG
173,10000191.XSHG,0.8403,0.8608,2015-11-26,XSHG
174,10000190.XSHG,0.7389,0.7639,2015-11-26,XSHG
175,10000192.XSHG,0.9513,0.9585,2015-11-26,XSHG
176,10000199.XSHG,0.0006,0.001,2015-11-26,XSHG
177,10000460.XSHG,0.092,0.0889,2015-11-26,XSHG
178,10000463.XSHG,0.2399,0.2064,2015-11-26,XSHG
179,10000465.XSHG,0.2384,0.2364,2015-11-26,XSHG
180,10000464.XSHG,0.2116,0.191,2015-11-26,XSHG
181,10000466.XSHG,0.2683,0.271,2015-11-26,XSHG
182,10000469.XSHG,0.19,0.1691,2015-11-26,XSHG
183,10000374.XSHG,0.4549,0.438,2015-11-26,XSHG
184,10000377.XSHG,0.0184,0.0175,2015-11-26,XSHG
185,10000376.XSHG,0.3821,0.3565,2015-11-26,XSHG
186,10000371.XSHG,0.003,0.0025,2015-11-26,XSHG
187,10000370.XSHG,0.0021,0.0022,2015-11-26,XSHG
188,10000373.XSHG,0.5115,0.4904,2015-11-26,XSHG
189,10000372.XSHG,0.0041,0.0035,2015-11-26,XSHG
190,10000274.XSHG,0.2633,0.2737,2015-11-26,XSHG
191,10000270.XSHG,0.0797,0.0135,2015-11-26,XSHG
192,10000271.XSHG,0.013,0.0095,2015-11-26,XSHG
193,10000272.XSHG,0.1802,0.1861,2015-11-26,XSHG
194,10000273.XSHG,0.2197,0.2243,2015-11-26,XSHG
195,10000279.XSHG,0.037,0.029,2015-11-26,XSHG
196,10000289.XSHG,0.0686,0.0647,2015-11-26,XSHG
197,10000288.XSHG,0.0812,0.0745,2015-11-26,XSHG
198,10000280.XSHG,0.1372,0.1458,2015-11-26,XSHG
199,10000285.XSHG,0.0522,0.043,2015-11-26,XSHG
200,10000287.XSHG,0.0999,0.0858,2015-11-26,XSHG
201,10000286.XSHG,0.1015,0.109,2015-11-26,XSHG
202,10000380.XSHG,0.03,0.0386,2015-11-26,XSHG
203,10000294.XSHG,0.3786,0.3785,2015-11-26,XSHG
204,10000308.XSHG,0.16,0.1508,2015-11-26,XSHG
205,10000309.XSHG,0.14,0.1283,2015-11-26,XSHG
206,10000397.XSHG,0.0018,0.0011,2015-11-26,XSHG
207,10000303.XSHG,0.0971,0.0858,2015-11-26,XSHG
208,10000304.XSHG,0.0704,0.0589,2015-11-26,XSHG
209,10000305.XSHG,0.053,0.0524,2015-11-26,XSHG
210,10000306.XSHG,0.076,0.0763,2015-11-26,XSHG
211,10000307.XSHG,0.1879,0.1692,2015-11-26,XSHG
212,10000395.XSHG,0.5522,0.5378,2015-11-26,XSHG
213,10000394.XSHG,0.6024,0.5874,2015-11-26,XSHG
214,10000393.XSHG,0.653,0.6336,2015-11-26,XSHG
215,10000404.XSHG,0.0145,0.0129,2015-11-26,XSHG
216,10000403.XSHG,0.0097,0.0102,2015-11-26,XSHG
217,10000402.XSHG,0.0095,0.0083,2015-11-26,XSHG
218,10000401.XSHG,0.5452,0.5256,2015-11-26,XSHG
219,10000400.XSHG,0.58,0.5801,2015-11-26,XSHG
220,10000399.XSHG,0.6299,0.6221,2015-11-26,XSHG
221,10000398.XSHG,0.0017,0.0013,2015-11-26,XSHG
222,10000319.XSHG,0.1263,0.1178,2015-11-26,XSHG
223,10000313.XSHG,0.1703,0.1766,2015-11-26,XSHG
224,10000312.XSHG,0.143,0.1463,2015-11-26,XSHG
225,10000311.XSHG,0.1095,0.0956,2015-11-26,XSHG
226,10000310.XSHG,0.12,0.1094,2015-11-26,XSHG
227,10000316.XSHG,0.2669,0.2701,2015-11-26,XSHG
228,10000315.XSHG,0.232,0.2355,2015-11-26,XSHG
229,10000314.XSHG,0.2199,0.2025,2015-11-26,XSHG
230,10000396.XSHG,0.0016,0.001,2015-11-26,XSHG
231,10000483.XSHG,0.0679,0.0532,2015-11-26,XSHG
232,10000240.XSHG,0.3465,0.3684,2015-11-26,XSHG
233,10000328.XSHG,0.0963,0.1,2015-11-26,XSHG
234,10000326.XSHG,0.0221,0.0208,2015-11-26,XSHG
235,10000327.XSHG,0.2333,0.2214,2015-11-26,XSHG
236,10000325.XSHG,0.1668,0.1546,2015-11-26,XSHG
237,10000322.XSHG,0.1082,0.1231,2015-11-26,XSHG
238,10000320.XSHG,0.0343,0.0335,2015-11-26,XSHG
239,10000321.XSHG,0.2099,0.1911,2015-11-26,XSHG
240,10000488.XSHG,0.18,0.1798,2015-11-26,XSHG
241,10000487.XSHG,0.1504,0.1449,2015-11-26,XSHG
242,10000486.XSHG,0.121,0.1135,2015-11-26,XSHG
243,10000485.XSHG,0.0955,0.0865,2015-11-26,XSHG
244,10000484.XSHG,0.0717,0.0643,2015-11-26,XSHG
245,10000367.XSHG,0.4049,0.3878,2015-11-26,XSHG
246,10000482.XSHG,0.0872,0.0676,2015-11-26,XSHG
247,10000481.XSHG,0.1018,0.0856,2015-11-26,XSHG
248,10000480.XSHG,0.1308,0.1092,2015-11-26,XSHG
249,10000331.XSHG,0.2143,0.1979,2015-11-26,XSHG
250,10000239.XSHG,0.3115,0.3184,2015-11-26,XSHG
251,10000333.XSHG,0.2741,0.2483,2015-11-26,XSHG
252,10000332.XSHG,0.0129,0.013,2015-11-26,XSHG
253,10000334.XSHG,0.0796,0.0806,2015-11-26,XSHG
254,10000237.XSHG,0.0086,0.007,2015-11-26,XSHG
255,10000228.XSHG,1.1483,1.1617,2015-11-26,XSHG
256,10000458.XSHG,0.212,0.2106,2015-11-26,XSHG
257,10000459.XSHG,0.3754,0.3513,2015-11-26,XSHG
258,10000450.XSHG,0.313,0.2928,2015-11-26,XSHG
259,10000451.XSHG,0.29,0.2769,2015-11-26,XSHG
260,10000452.XSHG,0.268,0.2549,2015-11-26,XSHG
261,10000453.XSHG,0.245,0.2251,2015-11-26,XSHG
262,10000454.XSHG,0.111,0.1124,2015-11-26,XSHG
263,10000455.XSHG,0.1362,0.1333,2015-11-26,XSHG
264,10000456.XSHG,0.1638,0.1586,2015-11-26,XSHG
265,10000457.XSHG,0.188,0.1827,2015-11-26,XSHG
266,10000344.XSHG,0.0084,0.0081,2015-11-26,XSHG
267,10000345.XSHG,0.3353,0.3151,2015-11-26,XSHG
268,10000346.XSHG,0.2899,0.2794,2015-11-26,XSHG
269,10000347.XSHG,0.0485,0.0487,2015-11-26,XSHG
270,10000341.XSHG,0.3066,0.2912,2015-11-26,XSHG
271,10000342.XSHG,0.2593,0.2411,2015-11-26,XSHG
272,10000343.XSHG,0.0057,0.0052,2015-11-26,XSHG
273,10000379.XSHG,0.0289,0.0292,2015-11-26,XSHG
274,10000348.XSHG,0.0616,0.0618,2015-11-26,XSHG
275,10000378.XSHG,0.0239,0.0233,2015-11-26,XSHG
276,10000227.XSHG,0.0011,0.0009,2015-11-26,XSHG
277,10000375.XSHG,0.4138,0.4035,2015-11-26,XSHG
278,10000269.XSHG,0.0258,0.0202,2015-11-26,XSHG
279,10000296.XSHG,0.4504,0.4691,2015-11-26,XSHG
280,10000297.XSHG,0.0445,0.0404,2015-11-26,XSHG
281,10000449.XSHG,0.351,0.3273,2015-11-26,XSHG
282,10000295.XSHG,0.42,0.4289,2015-11-26,XSHG
283,10000292.XSHG,0.2982,0.3053,2015-11-26,XSHG
284,10000293.XSHG,0.3391,0.3465,2015-11-26,XSHG
285,10000290.XSHG,0.0592,0.0539,2015-11-26,XSHG
286,10000291.XSHG,0.0508,0.0475,2015-11-26,XSHG
287,10000298.XSHG,0.5199,0.511,2015-11-26,XSHG
288,10000238.XSHG,0.0064,0.0046,2015-11-26,XSHG
289,10000183.XSHG,0.0029,0.0049,2015-11-26,XSHG
290,10000186.XSHG,0.0008,0.001,2015-11-26,XSHG
291,10000187.XSHG,0.0006,0.0009,2015-11-26,XSHG
292,10000184.XSHG,0.0015,0.0013,2015-11-26,XSHG
293,10000185.XSHG,0.001,0.001,2015-11-26,XSHG
294,10000188.XSHG,0.5333,0.5656,2015-11-26,XSHG
295,10000189.XSHG,0.6396,0.6648,2015-11-26,XSHG
296,10000368.XSHG,0.3339,0.2402,2015-11-27,XSHG
297,10000369.XSHG,0.0016,0.0049,2015-11-27,XSHG
298,10000478.XSHG,0.3824,0.4409,2015-11-27,XSHG
299,10000479.XSHG,0.1308,0.0903,2015-11-27,XSHG
300,10000477.XSHG,0.136,0.111,2015-11-27,XSHG
301,10000474.XSHG,0.3514,0.4066,2015-11-27,XSHG
302,10000366.XSHG,0.4297,0.33,2015-11-27,XSHG
303,10000473.XSHG,0.1472,0.121,2015-11-27,XSHG
304,10000470.XSHG,0.3103,0.3706,2015-11-27,XSHG
305,10000365.XSHG,0.4783,0.3687,2015-11-27,XSHG
306,10000201.XSHG,0.0019,0.0016,2015-11-27,XSHG
307,10000200.XSHG,1.07,1.1929,2015-11-27,XSHG
308,10000203.XSHG,0.0023,0.0017,2015-11-27,XSHG
309,10000202.XSHG,0.5227,0.6324,2015-11-27,XSHG
310,10000205.XSHG,0.003,0.0023,2015-11-27,XSHG
311,10000204.XSHG,0.4734,0.5815,2015-11-27,XSHG
312,10000206.XSHG,0.4244,0.5324,2015-11-27,XSHG
313,10000191.XSHG,0.8708,0.9938,2015-11-27,XSHG
314,10000190.XSHG,0.777,0.8947,2015-11-27,XSHG
315,10000192.XSHG,0.9704,1.0893,2015-11-27,XSHG
316,10000199.XSHG,0.0011,0.0011,2015-11-27,XSHG
317,10000460.XSHG,0.0937,0.12,2015-11-27,XSHG
318,10000463.XSHG,0.2027,0.1588,2015-11-27,XSHG
319,10000465.XSHG,0.24,0.293,2015-11-27,XSHG
320,10000464.XSHG,0.1844,0.1472,2015-11-27,XSHG
321,10000466.XSHG,0.273,0.3356,2015-11-27,XSHG
322,10000469.XSHG,0.1689,0.1315,2015-11-27,XSHG
323,10000374.XSHG,0.4356,0.3543,2015-11-27,XSHG
324,10000377.XSHG,0.019,0.0289,2015-11-27,XSHG
325,10000376.XSHG,0.3422,0.2688,2015-11-27,XSHG
326,10000371.XSHG,0.0026,0.0096,2015-11-27,XSHG
327,10000370.XSHG,0.0022,0.0068,2015-11-27,XSHG
328,10000373.XSHG,0.4824,0.3956,2015-11-27,XSHG
329,10000372.XSHG,0.0037,0.0147,2015-11-27,XSHG
330,10000274.XSHG,0.281,0.382,2015-11-27,XSHG
331,10000270.XSHG,0.013,0.0079,2015-11-27,XSHG
332,10000271.XSHG,0.0091,0.0053,2015-11-27,XSHG
333,10000272.XSHG,0.1899,0.2896,2015-11-27,XSHG
334,10000273.XSHG,0.234,0.3374,2015-11-27,XSHG
335,10000279.XSHG,0.0278,0.0172,2015-11-27,XSHG
336,10000289.XSHG,0.0593,0.0443,2015-11-27,XSHG
337,10000288.XSHG,0.0691,0.0522,2015-11-27,XSHG
338,10000280.XSHG,0.1504,0.2467,2015-11-27,XSHG
339,10000285.XSHG,0.0418,0.024,2015-11-27,XSHG
340,10000287.XSHG,0.0801,0.059,2015-11-27,XSHG
341,10000286.XSHG,0.1135,0.201,2015-11-27,XSHG
342,10000380.XSHG,0.0407,0.0596,2015-11-27,XSHG
343,10000294.XSHG,0.4139,0.4777,2015-11-27,XSHG
344,10000308.XSHG,0.1387,0.1028,2015-11-27,XSHG
345,10000309.XSHG,0.121,0.0959,2015-11-27,XSHG
346,10000397.XSHG,0.0014,0.003,2015-11-27,XSHG
347,10000303.XSHG,0.0829,0.0475,2015-11-27,XSHG
348,10000304.XSHG,0.0555,0.0341,2015-11-27,XSHG
349,10000305.XSHG,0.0564,0.1205,2015-11-27,XSHG
350,10000306.XSHG,0.0795,0.161,2015-11-27,XSHG
351,10000307.XSHG,0.1604,0.1247,2015-11-27,XSHG
352,10000395.XSHG,0.5273,0.4208,2015-11-27,XSHG
353,10000394.XSHG,0.5707,0.4739,2015-11-27,XSHG
354,10000393.XSHG,0.623,0.521,2015-11-27,XSHG
355,10000404.XSHG,0.014,0.0213,2015-11-27,XSHG
356,10000403.XSHG,0.011,0.0168,2015-11-27,XSHG
357,10000402.XSHG,0.009,0.0138,2015-11-27,XSHG
358,10000401.XSHG,0.5252,0.437,2015-11-27,XSHG
359,10000400.XSHG,0.5706,0.4858,2015-11-27,XSHG
360,10000399.XSHG,0.6168,0.5313,2015-11-27,XSHG
361,10000398.XSHG,0.0015,0.0039,2015-11-27,XSHG
362,10000319.XSHG,0.1131,0.0666,2015-11-27,XSHG
363,10000313.XSHG,0.1813,0.2355,2015-11-27,XSHG
364,10000312.XSHG,0.152,0.2069,2015-11-27,XSHG
365,10000311.XSHG,0.0907,0.0682,2015-11-27,XSHG
366,10000310.XSHG,0.1033,0.0786,2015-11-27,XSHG
367,10000316.XSHG,0.28,0.3464,2015-11-27,XSHG
368,10000315.XSHG,0.2479,0.3198,2015-11-27,XSHG
369,10000314.XSHG,0.2133,0.2768,2015-11-27,XSHG
370,10000396.XSHG,0.001,0.0027,2015-11-27,XSHG
371,10000483.XSHG,0.0514,0.0375,2015-11-27,XSHG
372,10000240.XSHG,0.3756,0.4837,2015-11-27,XSHG
373,10000328.XSHG,0.1025,0.1456,2015-11-27,XSHG
374,10000326.XSHG,0.0222,0.07,2015-11-27,XSHG
375,10000327.XSHG,0.2139,0.1636,2015-11-27,XSHG
376,10000325.XSHG,0.15,0.09,2015-11-27,XSHG
377,10000322.XSHG,0.1271,0.1755,2015-11-27,XSHG
378,10000320.XSHG,0.0354,0.0934,2015-11-27,XSHG
379,10000321.XSHG,0.1844,0.1475,2015-11-27,XSHG
380,10000488.XSHG,0.1515,0.2766,2015-11-27,XSHG
381,10000487.XSHG,0.15,0.2345,2015-11-27,XSHG
382,10000486.XSHG,0.1172,0.1976,2015-11-27,XSHG
383,10000485.XSHG,0.0897,0.1585,2015-11-27,XSHG
384,10000484.XSHG,0.0653,0.1272,2015-11-27,XSHG
385,10000367.XSHG,0.3816,0.2855,2015-11-27,XSHG
386,10000482.XSHG,0.0647,0.0465,2015-11-27,XSHG
387,10000481.XSHG,0.0856,0.0573,2015-11-27,XSHG
388,10000480.XSHG,0.1044,0.0704,2015-11-27,XSHG
389,10000331.XSHG,0.1918,0.1201,2015-11-27,XSHG
390,10000239.XSHG,0.3277,0.435,2015-11-27,XSHG
391,10000333.XSHG,0.2374,0.191,2015-11-27,XSHG
392,10000332.XSHG,0.0133,0.046,2015-11-27,XSHG
393,10000334.XSHG,0.0849,0.1202,2015-11-27,XSHG
394,10000237.XSHG,0.0067,0.0036,2015-11-27,XSHG
395,10000228.XSHG,1.1697,1.2981,2015-11-27,XSHG
396,10000458.XSHG,0.2225,0.274,2015-11-27,XSHG
397,10000459.XSHG,0.3416,0.274,2015-11-27,XSHG
398,10000450.XSHG,0.2813,0.2411,2015-11-27,XSHG
399,10000451.XSHG,0.26,0.2166,2015-11-27,XSHG
400,10000452.XSHG,0.2404,0.1965,2015-11-27,XSHG
401,10000453.XSHG,0.235,0.1784,2015-11-27,XSHG
402,10000454.XSHG,0.1151,0.1482,2015-11-27,XSHG
403,10000455.XSHG,0.139,0.1768,2015-11-27,XSHG
404,10000456.XSHG,0.1594,0.2115,2015-11-27,XSHG
405,10000457.XSHG,0.1869,0.2261,2015-11-27,XSHG
406,10000344.XSHG,0.0086,0.0317,2015-11-27,XSHG
407,10000345.XSHG,0.3067,0.2432,2015-11-27,XSHG
408,10000346.XSHG,0.2751,0.2157,2015-11-27,XSHG
409,10000347.XSHG,0.0505,0.0803,2015-11-27,XSHG
410,10000341.XSHG,0.2817,0.193,2015-11-27,XSHG
411,10000342.XSHG,0.2402,0.154,2015-11-27,XSHG
412,10000343.XSHG,0.0057,0.0214,2015-11-27,XSHG
413,10000379.XSHG,0.0314,0.0492,2015-11-27,XSHG
414,10000348.XSHG,0.0661,0.098,2015-11-27,XSHG
415,10000378.XSHG,0.0235,0.0366,2015-11-27,XSHG
416,10000227.XSHG,0.0011,0.0011,2015-11-27,XSHG
417,10000375.XSHG,0.3931,0.3142,2015-11-27,XSHG
418,10000269.XSHG,0.0195,0.0118,2015-11-27,XSHG
419,10000296.XSHG,0.5053,0.5551,2015-11-27,XSHG
420,10000297.XSHG,0.0392,0.0296,2015-11-27,XSHG
421,10000449.XSHG,0.3129,0.266,2015-11-27,XSHG
422,10000295.XSHG,0.4399,0.5245,2015-11-27,XSHG
423,10000292.XSHG,0.3237,0.3979,2015-11-27,XSHG
424,10000293.XSHG,0.3813,0.4333,2015-11-27,XSHG
425,10000290.XSHG,0.0519,0.0386,2015-11-27,XSHG
426,10000291.XSHG,0.0455,0.0338,2015-11-27,XSHG
