,code,open,close,date,exchange_code
1271,10000200.XSHG,1.5008,1.4064,2015-08-31,XSHG
1272,10000203.XSHG,0.0369,0.0402,2015-08-31,XSHG
1273,10000202.XSHG,0.9087,0.9087,2015-08-31,XSHG
1274,10000205.XSHG,0.0404,0.0449,2015-08-31,XSHG
1275,10000204.XSHG,0.8664,0.8664,2015-08-31,XSHG
1276,10000206.XSHG,0.8524,0.8401,2015-08-31,XSHG
1277,10000165.XSHG,0.0003,0.0009,2015-08-31,XSHG
1278,10000166.XSHG,1.158,1.1153,2015-08-31,XSHG
1279,10000197.XSHG,0.0006,0.0008,2015-08-31,XSHG
1280,10000191.XSHG,1.2228,1.2228,2015-08-31,XSHG
1281,10000190.XSHG,1.1334,1.1334,2015-08-31,XSHG
1282,10000192.XSHG,1.4023,1.3358,2015-08-31,XSHG
1283,10000055.XSHG,0.019,0.0147,2015-08-31,XSHG
1284,10000056.XSHG,0.4736,0.4495,2015-08-31,XSHG
1285,10000199.XSHG,0.0157,0.0155,2015-08-31,XSHG
1286,10000198.XSHG,1.4571,1.4032,2015-08-31,XSHG
1287,10000379.XSHG,0.305,0.299,2015-08-31,XSHG
1288,10000378.XSHG,0.2913,0.2771,2015-08-31,XSHG
1289,10000375.XSHG,0.2634,0.2797,2015-08-31,XSHG
1290,10000374.XSHG,0.2839,0.2865,2015-08-31,XSHG
1291,10000377.XSHG,0.2632,0.2544,2015-08-31,XSHG
1292,10000376.XSHG,0.2277,0.261,2015-08-31,XSHG
1293,10000371.XSHG,0.2315,0.2463,2015-08-31,XSHG
1294,10000370.XSHG,0.235,0.225,2015-08-31,XSHG
1295,10000373.XSHG,0.2839,0.3278,2015-08-31,XSHG
1296,10000372.XSHG,0.2931,0.2726,2015-08-31,XSHG
1297,10000274.XSHG,0.6966,0.6966,2015-08-31,XSHG
1298,10000270.XSHG,0.0597,0.0674,2015-08-31,XSHG
1299,10000271.XSHG,0.0552,0.0605,2015-08-31,XSHG
1300,10000272.XSHG,0.6847,0.6123,2015-08-31,XSHG
1301,10000273.XSHG,0.6537,0.6537,2015-08-31,XSHG
1302,10000173.XSHG,0.0004,0.0007,2015-08-31,XSHG
1303,10000393.XSHG,0.3667,0.364,2015-08-31,XSHG
1304,10000279.XSHG,0.075,0.0831,2015-08-31,XSHG
1305,10000174.XSHG,1.2627,1.2057,2015-08-31,XSHG
1306,10000289.XSHG,0.0811,0.0871,2015-08-31,XSHG
1307,10000288.XSHG,0.0878,0.0918,2015-08-31,XSHG
1308,10000048.XSHG,0.437,0.4096,2015-08-31,XSHG
1309,10000047.XSHG,0.0234,0.022,2015-08-31,XSHG
1310,10000280.XSHG,0.6225,0.5731,2015-08-31,XSHG
1311,10000392.XSHG,0.0817,0.0876,2015-08-31,XSHG
1312,10000285.XSHG,0.0816,0.089,2015-08-31,XSHG
1313,10000287.XSHG,0.095,0.0996,2015-08-31,XSHG
1314,10000040.XSHG,0.3737,0.367,2015-08-31,XSHG
1315,10000414.XSHG,0.2044,0.2065,2015-08-31,XSHG
1316,10000415.XSHG,0.1515,0.1564,2015-08-31,XSHG
1317,10000416.XSHG,0.1315,0.1363,2015-08-31,XSHG
1318,10000417.XSHG,0.1145,0.1167,2015-08-31,XSHG
1319,10000410.XSHG,0.1116,0.1199,2015-08-31,XSHG
1320,10000411.XSHG,0.1329,0.1387,2015-08-31,XSHG
1321,10000412.XSHG,0.1576,0.1609,2015-08-31,XSHG
1322,10000413.XSHG,0.1821,0.1816,2015-08-31,XSHG
1323,10000388.XSHG,0.28,0.284,2015-08-31,XSHG
1324,10000389.XSHG,0.2436,0.2444,2015-08-31,XSHG
1325,10000418.XSHG,0.2322,0.2313,2015-08-31,XSHG
1326,10000419.XSHG,0.2721,0.256,2015-08-31,XSHG
1327,10000308.XSHG,0.1312,0.147,2015-08-31,XSHG
1328,10000309.XSHG,0.1218,0.1234,2015-08-31,XSHG
1329,10000390.XSHG,0.0512,0.0605,2015-08-31,XSHG
1330,10000149.XSHG,0.0002,0.0007,2015-08-31,XSHG
1331,10000391.XSHG,0.0654,0.0737,2015-08-31,XSHG
1332,10000397.XSHG,0.1423,0.1589,2015-08-31,XSHG
1333,10000303.XSHG,0.1007,0.1114,2015-08-31,XSHG
1334,10000304.XSHG,0.0897,0.101,2015-08-31,XSHG
1335,10000305.XSHG,0.5078,0.4648,2015-08-31,XSHG
1336,10000140.XSHG,0.0011,0.0006,2015-08-31,XSHG
1337,10000141.XSHG,0.8242,0.817,2015-08-31,XSHG
1338,10000080.XSHG,0.5866,0.5812,2015-08-31,XSHG
1339,10000395.XSHG,0.3078,0.2959,2015-08-31,XSHG
1340,10000087.XSHG,0.004,0.0034,2015-08-31,XSHG
1341,10000400.XSHG,0.3804,0.3712,2015-08-31,XSHG
1342,10000072.XSHG,0.5422,0.5393,2015-08-31,XSHG
1343,10000071.XSHG,0.0101,0.0068,2015-08-31,XSHG
1344,10000079.XSHG,0.0059,0.0049,2015-08-31,XSHG
1345,10000407.XSHG,0.23,0.2333,2015-08-31,XSHG
1346,10000406.XSHG,0.2585,0.2608,2015-08-31,XSHG
1347,10000405.XSHG,0.2998,0.2915,2015-08-31,XSHG
1348,10000404.XSHG,0.2393,0.2233,2015-08-31,XSHG
1349,10000403.XSHG,0.211,0.2024,2015-08-31,XSHG
1350,10000396.XSHG,0.134,0.1356,2015-08-31,XSHG
1351,10000401.XSHG,0.3503,0.3527,2015-08-31,XSHG
1352,10000394.XSHG,0.3322,0.3374,2015-08-31,XSHG
1353,10000399.XSHG,0.4089,0.4098,2015-08-31,XSHG
1354,10000398.XSHG,0.1698,0.1812,2015-08-31,XSHG
1355,10000409.XSHG,0.1684,0.1805,2015-08-31,XSHG
1356,10000408.XSHG,0.1945,0.2028,2015-08-31,XSHG
1357,10000150.XSHG,0.9603,0.9168,2015-08-31,XSHG
1358,10000319.XSHG,0.1128,0.1222,2015-08-31,XSHG
1359,10000157.XSHG,0.0003,0.0009,2015-08-31,XSHG
1360,10000313.XSHG,0.5396,0.5396,2015-08-31,XSHG
1361,10000158.XSHG,1.0585,1.0108,2015-08-31,XSHG
1362,10000311.XSHG,0.098,0.1097,2015-08-31,XSHG
1363,10000310.XSHG,0.1096,0.1201,2015-08-31,XSHG
1364,10000316.XSHG,0.6543,0.6543,2015-08-31,XSHG
1365,10000096.XSHG,0.6875,0.6758,2015-08-31,XSHG
1366,10000314.XSHG,0.5938,0.5898,2015-08-31,XSHG
1367,10000064.XSHG,0.5119,0.491,2015-08-31,XSHG
1368,10000063.XSHG,0.0128,0.0106,2015-08-31,XSHG
1369,10000286.XSHG,0.5796,0.5441,2015-08-31,XSHG
1370,10000380.XSHG,0.3473,0.328,2015-08-31,XSHG
1371,10000240.XSHG,0.8357,0.7801,2015-08-31,XSHG
1372,10000125.XSHG,0.0019,0.0017,2015-08-31,XSHG
1373,10000126.XSHG,0.7699,0.7688,2015-08-31,XSHG
1374,10000088.XSHG,0.6318,0.6301,2015-08-31,XSHG
1375,10000328.XSHG,0.4417,0.4417,2015-08-31,XSHG
1376,10000312.XSHG,0.5244,0.5244,2015-08-31,XSHG
1377,10000326.XSHG,0.4008,0.392,2015-08-31,XSHG
1378,10000327.XSHG,0.1672,0.1804,2015-08-31,XSHG
1379,10000325.XSHG,0.118,0.137,2015-08-31,XSHG
1380,10000322.XSHG,0.491,0.48,2015-08-31,XSHG
1381,10000320.XSHG,0.4768,0.4394,2015-08-31,XSHG
1382,10000321.XSHG,0.1528,0.1733,2015-08-31,XSHG
1383,10000387.XSHG,0.315,0.32,2015-08-31,XSHG
1384,10000095.XSHG,0.0032,0.0025,2015-08-31,XSHG
1385,10000315.XSHG,0.6168,0.6168,2015-08-31,XSHG
1386,10000036.XSHG,0.2256,0.225,2015-08-31,XSHG
1387,10000037.XSHG,0.2634,0.2534,2015-08-31,XSHG
1388,10000034.XSHG,0.0429,0.0407,2015-08-31,XSHG
1389,10000035.XSHG,0.034,0.0316,2015-08-31,XSHG
1390,10000032.XSHG,0.0668,0.0679,2015-08-31,XSHG
1391,10000033.XSHG,0.0555,0.0527,2015-08-31,XSHG
1392,10000031.XSHG,0.0848,0.0827,2015-08-31,XSHG
1393,10000038.XSHG,0.304,0.2918,2015-08-31,XSHG
1394,10000039.XSHG,0.3374,0.3293,2015-08-31,XSHG
1395,10000331.XSHG,0.1531,0.1531,2015-08-31,XSHG
1396,10000239.XSHG,0.738,0.738,2015-08-31,XSHG
1397,10000333.XSHG,0.175,0.2028,2015-08-31,XSHG
1398,10000332.XSHG,0.402,0.3595,2015-08-31,XSHG
1399,10000334.XSHG,0.4121,0.4121,2015-08-31,XSHG
1400,10000339.XSHG,0.1,0.1014,2015-08-31,XSHG
1401,10000139.XSHG,0.0005,0.0008,2015-08-31,XSHG
1402,10000237.XSHG,0.0495,0.053,2015-08-31,XSHG
1403,10000228.XSHG,1.59,1.4995,2015-08-31,XSHG
1404,10000342.XSHG,0.1639,0.1746,2015-08-31,XSHG
1405,10000103.XSHG,0.0015,0.0015,2015-08-31,XSHG
1406,10000104.XSHG,0.7325,0.7242,2015-08-31,XSHG
1407,10000344.XSHG,0.3285,0.3285,2015-08-31,XSHG
1408,10000345.XSHG,0.2165,0.2397,2015-08-31,XSHG
1409,10000346.XSHG,0.1929,0.2214,2015-08-31,XSHG
1410,10000347.XSHG,0.2465,0.3517,2015-08-31,XSHG
1411,10000340.XSHG,0.1995,0.197,2015-08-31,XSHG
1412,10000341.XSHG,0.1718,0.1889,2015-08-31,XSHG
1413,10000402.XSHG,0.179,0.1821,2015-08-31,XSHG
1414,10000343.XSHG,0.3184,0.3,2015-08-31,XSHG
1415,10000348.XSHG,0.3803,0.3803,2015-08-31,XSHG
1416,10000226.XSHG,1.5012,1.5048,2015-08-31,XSHG
1417,10000225.XSHG,0.0023,0.0005,2015-08-31,XSHG
1418,10000142.XSHG,1.0983,0.8676,2015-08-31,XSHG
1419,10000269.XSHG,0.067,0.073,2015-08-31,XSHG
1420,10000307.XSHG,0.1407,0.1577,2015-08-31,XSHG
1421,10000421.XSHG,0.0999,0.0995,2015-08-31,XSHG
1422,10000420.XSHG,0.2583,0.2892,2015-08-31,XSHG
1423,10000306.XSHG,0.4992,0.4992,2015-08-31,XSHG
1424,10000422.XSHG,0.3376,0.3236,2015-08-31,XSHG
1425,10000296.XSHG,0.853,0.853,2015-08-31,XSHG
1426,10000297.XSHG,0.0666,0.072,2015-08-31,XSHG
1427,10000294.XSHG,0.769,0.7717,2015-08-31,XSHG
1428,10000295.XSHG,0.8136,0.8136,2015-08-31,XSHG
1429,10000292.XSHG,0.6682,0.6919,2015-08-31,XSHG
1430,10000293.XSHG,0.7176,0.7311,2015-08-31,XSHG
1431,10000290.XSHG,0.08,0.0792,2015-08-31,XSHG
1432,10000291.XSHG,0.0705,0.074,2015-08-31,XSHG
1433,10000298.XSHG,0.9297,0.917,2015-08-31,XSHG
1434,10000357.XSHG,0.21,0.2081,2015-08-31,XSHG
1435,10000359.XSHG,0.1436,0.1488,2015-08-31,XSHG
1436,10000358.XSHG,0.1728,0.181,2015-08-31,XSHG
1437,10000238.XSHG,0.0447,0.0496,2015-08-31,XSHG
1438,10000227.XSHG,0.0146,0.0143,2015-08-31,XSHG
1439,10000182.XSHG,1.3574,1.3058,2015-08-31,XSHG
1440,10000183.XSHG,0.0307,0.0319,2015-08-31,XSHG
1441,10000181.XSHG,0.0005,0.0005,2015-08-31,XSHG
1442,10000186.XSHG,0.0199,0.0198,2015-08-31,XSHG
1443,10000187.XSHG,0.0177,0.0177,2015-08-31,XSHG
1444,10000184.XSHG,0.0275,0.0278,2015-08-31,XSHG
1445,10000185.XSHG,0.0232,0.0236,2015-08-31,XSHG
1446,10000188.XSHG,1.029,0.9542,2015-08-31,XSHG
1447,10000189.XSHG,1.0432,1.0432,2015-08-31,XSHG
1448,10000368.XSHG,0.1923,0.1828,2015-09-01,XSHG
1449,10000369.XSHG,0.2232,0.23,2015-09-01,XSHG
1450,10000362.XSHG,0.1212,0.1322,2015-09-01,XSHG
1451,10000363.XSHG,0.1365,0.1473,2015-09-01,XSHG
1452,10000360.XSHG,0.123,0.1153,2015-09-01,XSHG
1453,10000361.XSHG,0.1025,0.1155,2015-09-01,XSHG
1454,10000366.XSHG,0.2415,0.247,2015-09-01,XSHG
1455,10000367.XSHG,0.2181,0.2031,2015-09-01,XSHG
1456,10000364.XSHG,0.159,0.1727,2015-09-01,XSHG
1457,10000365.XSHG,0.267,0.2524,2015-09-01,XSHG
1458,10000201.XSHG,0.0338,0.0259,2015-09-01,XSHG
1459,10000200.XSHG,1.4727,1.4947,2015-09-01,XSHG
1460,10000203.XSHG,0.037,0.0288,2015-09-01,XSHG
1461,10000202.XSHG,0.9764,0.9764,2015-09-01,XSHG
1462,10000205.XSHG,0.0411,0.0325,2015-09-01,XSHG
1463,10000204.XSHG,0.9294,0.9294,2015-09-01,XSHG
1464,10000206.XSHG,0.82,0.8845,2015-09-01,XSHG
1465,10000165.XSHG,0.0011,0.0006,2015-09-01,XSHG
1466,10000166.XSHG,1.1339,1.1519,2015-09-01,XSHG
1467,10000197.XSHG,0.0002,0.0007,2015-09-01,XSHG
1468,10000191.XSHG,,,2015-09-01,XSHG
1469,10000190.XSHG,,,2015-09-01,XSHG
1470,10000192.XSHG,1.3772,1.3987,2015-09-01,XSHG
1471,10000055.XSHG,0.0135,0.013,2015-09-01,XSHG
1472,10000056.XSHG,0.4624,0.4498,2015-09-01,XSHG
1473,10000199.XSHG,0.0142,0.0106,2015-09-01,XSHG
1474,10000198.XSHG,1.4225,1.4042,2015-09-01,XSHG
1475,10000379.XSHG,0.3361,0.3361,2015-09-01,XSHG
1476,10000378.XSHG,0.3057,0.3101,2015-09-01,XSHG
1477,10000375.XSHG,0.2653,0.2621,2015-09-01,XSHG
1478,10000374.XSHG,0.2864,0.3,2015-09-01,XSHG
1479,10000377.XSHG,0.2442,0.2776,2015-09-01,XSHG
1480,10000376.XSHG,0.2421,0.2403,2015-09-01,XSHG
1481,10000371.XSHG,0.2774,0.2824,2015-09-01,XSHG
1482,10000370.XSHG,0.2199,0.2686,2015-09-01,XSHG
1483,10000373.XSHG,0.3089,0.3072,2015-09-01,XSHG
1484,10000372.XSHG,0.2921,0.3195,2015-09-01,XSHG
1485,10000274.XSHG,0.6738,0.7559,2015-09-01,XSHG
1486,10000270.XSHG,0.0617,0.0478,2015-09-01,XSHG
1487,10000271.XSHG,0.0554,0.05,2015-09-01,XSHG
1488,10000272.XSHG,0.6546,0.6546,2015-09-01,XSHG
1489,10000273.XSHG,0.7355,0.73,2015-09-01,XSHG
1490,10000173.XSHG,0.0001,0.0005,2015-09-01,XSHG
1491,10000393.XSHG,0.3545,0.3539,2015-09-01,XSHG
1492,10000279.XSHG,0.076,0.071,2015-09-01,XSHG
1493,10000174.XSHG,1.2302,1.2425,2015-09-01,XSHG
1494,10000289.XSHG,0.0811,0.0781,2015-09-01,XSHG
1495,10000288.XSHG,0.0887,0.0852,2015-09-01,XSHG
1496,10000423.XSHG,0.0822,0.0728,2015-09-01,XSHG
1497,10000048.XSHG,0.4171,0.4089,2015-09-01,XSHG
1498,10000047.XSHG,0.0211,0.019,2015-09-01,XSHG
1499,10000280.XSHG,0.6202,0.6212,2015-09-01,XSHG
1500,10000392.XSHG,0.0883,0.1001,2015-09-01,XSHG
1501,10000285.XSHG,0.0822,0.0736,2015-09-01,XSHG
1502,10000287.XSHG,0.094,0.0931,2015-09-01,XSHG
1503,10000040.XSHG,0.3735,0.3805,2015-09-01,XSHG
1504,10000414.XSHG,0.2129,0.2268,2015-09-01,XSHG
1505,10000415.XSHG,0.1473,0.1376,2015-09-01,XSHG
1506,10000416.XSHG,0.1276,0.1196,2015-09-01,XSHG
1507,10000417.XSHG,0.1113,0.1021,2015-09-01,XSHG
1508,10000410.XSHG,0.1233,0.145,2015-09-01,XSHG
1509,10000411.XSHG,0.1432,0.1761,2015-09-01,XSHG
1510,10000412.XSHG,0.1649,0.1819,2015-09-01,XSHG
1511,10000413.XSHG,0.1879,0.2083,2015-09-01,XSHG
1512,10000388.XSHG,0.2822,0.282,2015-09-01,XSHG
1513,10000389.XSHG,0.24,0.2469,2015-09-01,XSHG
1514,10000418.XSHG,0.2403,0.2444,2015-09-01,XSHG
1515,10000419.XSHG,0.268,0.2865,2015-09-01,XSHG
1516,10000308.XSHG,0.1338,0.1345,2015-09-01,XSHG
1517,10000309.XSHG,0.1165,0.1216,2015-09-01,XSHG
1518,10000390.XSHG,0.06,0.0692,2015-09-01,XSHG
1519,10000149.XSHG,0.0009,0.001,2015-09-01,XSHG
1520,10000391.XSHG,0.0741,0.0838,2015-09-01,XSHG
1521,10000397.XSHG,0.1873,0.1875,2015-09-01,XSHG
1522,10000303.XSHG,0.1024,0.0903,2015-09-01,XSHG
1523,10000304.XSHG,0.0924,0.083,2015-09-01,XSHG
1524,10000305.XSHG,0.5,0.5052,2015-09-01,XSHG
1525,10000140.XSHG,0.0008,0.0011,2015-09-01,XSHG
1526,10000141.XSHG,0.8491,0.8373,2015-09-01,XSHG
1527,10000080.XSHG,0.5967,0.5901,2015-09-01,XSHG
1528,10000395.XSHG,0.2944,0.3019,2015-09-01,XSHG
1529,10000087.XSHG,0.0032,0.002,2015-09-01,XSHG
1530,10000400.XSHG,0.3606,0.3653,2015-09-01,XSHG
1531,10000072.XSHG,0.5545,0.556,2015-09-01,XSHG
1532,10000071.XSHG,0.0092,0.006,2015-09-01,XSHG
1533,10000079.XSHG,0.0044,0.0036,2015-09-01,XSHG
1534,10000407.XSHG,0.2317,0.218,2015-09-01,XSHG
1535,10000406.XSHG,0.2742,0.2513,2015-09-01,XSHG
1536,10000405.XSHG,0.3026,0.2825,2015-09-01,XSHG
1537,10000404.XSHG,0.2146,0.26,2015-09-01,XSHG
1538,10000403.XSHG,0.2285,0.2332,2015-09-01,XSHG
1539,10000396.XSHG,0.14,0.1656,2015-09-01,XSHG
1540,10000401.XSHG,0.334,0.3393,2015-09-01,XSHG
1541,10000394.XSHG,0.33,0.3295,2015-09-01,XSHG
1542,10000399.XSHG,0.3882,0.403,2015-09-01,XSHG
1543,10000398.XSHG,0.2012,0.2101,2015-09-01,XSHG
1544,10000409.XSHG,0.1769,0.1601,2015-09-01,XSHG
1545,10000408.XSHG,0.201,0.1906,2015-09-01,XSHG
1546,10000150.XSHG,0.9442,0.9788,2015-09-01,XSHG
1547,10000319.XSHG,0.1133,0.1032,2015-09-01,XSHG
1548,10000157.XSHG,0.0001,0.0007,2015-09-01,XSHG
1549,10000313.XSHG,0.5896,0.5896,2015-09-01,XSHG
1550,10000158.XSHG,1.0395,1.038,2015-09-01,XSHG
1551,10000311.XSHG,0.1015,0.1029,2015-09-01,XSHG
1552,10000310.XSHG,0.1106,0.1124,2015-09-01,XSHG
1553,10000316.XSHG,0.7035,0.7035,2015-09-01,XSHG
1554,10000096.XSHG,0.6938,0.7072,2015-09-01,XSHG
1555,10000314.XSHG,0.5901,0.642,2015-09-01,XSHG
1556,10000064.XSHG,0.5094,0.5061,2015-09-01,XSHG
1557,10000063.XSHG,0.0091,0.009,2015-09-01,XSHG
1558,10000286.XSHG,0.5989,0.5801,2015-09-01,XSHG
1559,10000380.XSHG,0.3506,0.3643,2015-09-01,XSHG
1560,10000240.XSHG,0.779,0.8495,2015-09-01,XSHG
1561,10000125.XSHG,0.0017,0.0015,2015-09-01,XSHG
1562,10000126.XSHG,0.8007,0.7943,2015-09-01,XSHG
1563,10000088.XSHG,0.6508,0.6416,2015-09-01,XSHG
1564,10000328.XSHG,0.4405,0.4965,2015-09-01,XSHG
1565,10000312.XSHG,0.6,0.563,2015-09-01,XSHG
1566,10000326.XSHG,0.4485,0.4265,2015-09-01,XSHG
1567,10000327.XSHG,0.1679,0.1723,2015-09-01,XSHG
1568,10000325.XSHG,0.1266,0.1181,2015-09-01,XSHG
1569,10000322.XSHG,0.5,0.5273,2015-09-01,XSHG
1570,10000320.XSHG,0.4829,0.4661,2015-09-01,XSHG
1571,10000321.XSHG,0.1577,0.1599,2015-09-01,XSHG
1572,10000387.XSHG,0.317,0.312,2015-09-01,XSHG
1573,10000095.XSHG,0.0025,0.0018,2015-09-01,XSHG
1574,10000315.XSHG,0.6658,0.6658,2015-09-01,XSHG
1575,10000036.XSHG,0.219,0.2291,2015-09-01,XSHG
1576,10000037.XSHG,0.23,0.2616,2015-09-01,XSHG
1577,10000034.XSHG,0.0391,0.0354,2015-09-01,XSHG
1578,10000035.XSHG,0.0294,0.0273,2015-09-01,XSHG
1579,10000032.XSHG,0.0648,0.0621,2015-09-01,XSHG
1580,10000033.XSHG,0.0501,0.0466,2015-09-01,XSHG
1581,10000031.XSHG,0.078,0.075,2015-09-01,XSHG
1582,10000038.XSHG,0.3027,0.2999,2015-09-01,XSHG
1583,10000039.XSHG,0.3384,0.339,2015-09-01,XSHG
1584,10000331.XSHG,0.1415,0.1333,2015-09-01,XSHG
1585,10000239.XSHG,0.826,0.7945,2015-09-01,XSHG
1586,10000333.XSHG,0.1856,0.1856,2015-09-01,XSHG
1587,10000332.XSHG,0.3535,0.402,2015-09-01,XSHG
1588,10000334.XSHG,0.4648,0.4614,2015-09-01,XSHG
1589,10000339.XSHG,0.1003,0.0925,2015-09-01,XSHG
1590,10000139.XSHG,0.001,0.0012,2015-09-01,XSHG
1591,10000237.XSHG,0.049,0.0396,2015-09-01,XSHG
1592,10000228.XSHG,1.5664,1.62,2015-09-01,XSHG
1593,10000342.XSHG,0.159,0.1462,2015-09-01,XSHG
1594,10000103.XSHG,0.0017,0.0015,2015-09-01,XSHG
1595,10000104.XSHG,0.7518,0.7564,2015-09-01,XSHG
1596,10000344.XSHG,0.35,0.3791,2015-09-01,XSHG
1597,10000345.XSHG,0.2196,0.2164,2015-09-01,XSHG
1598,10000346.XSHG,0.2042,0.2057,2015-09-01,XSHG
1599,10000347.XSHG,0.365,0.3909,2015-09-01,XSHG
1600,10000340.XSHG,0.1898,0.202,2015-09-01,XSHG
1601,10000341.XSHG,0.1747,0.164,2015-09-01,XSHG
1602,10000402.XSHG,0.1843,0.2106,2015-09-01,XSHG
1603,10000343.XSHG,0.3199,0.3498,2015-09-01,XSHG
1604,10000348.XSHG,0.425,0.4228,2015-09-01,XSHG
1605,10000226.XSHG,1.522,1.527,2015-09-01,XSHG
1606,10000225.XSHG,0.0005,0.0006,2015-09-01,XSHG
1607,10000142.XSHG,0.8966,0.9078,2015-09-01,XSHG
1608,10000269.XSHG,0.067,0.054,2015-09-01,XSHG
1609,10000424.XSHG,0.3639,0.3645,2015-09-01,XSHG
1610,10000307.XSHG,0.1443,0.1474,2015-09-01,XSHG
1611,10000421.XSHG,0.0949,0.0873,2015-09-01,XSHG
1612,10000420.XSHG,0.3028,0.3047,2015-09-01,XSHG
1613,10000306.XSHG,0.5716,0.5397,2015-09-01,XSHG
1614,10000422.XSHG,0.336,0.3566,2015-09-01,XSHG
1615,10000296.XSHG,0.9094,0.9094,2015-09-01,XSHG
1616,10000297.XSHG,0.0659,0.0609,2015-09-01,XSHG
1617,10000294.XSHG,,,2015-09-01,XSHG
1618,10000295.XSHG,0.8825,0.8825,2015-09-01,XSHG
1619,10000292.XSHG,0.7581,0.7581,2015-09-01,XSHG
1620,10000293.XSHG,0.7759,0.7759,2015-09-01,XSHG
1621,10000290.XSHG,0.0752,0.0721,2015-09-01,XSHG
1622,10000291.XSHG,0.0693,0.0682,2015-09-01,XSHG
1623,10000298.XSHG,,,2015-09-01,XSHG
1624,10000357.XSHG,0.2105,0.2056,2015-09-01,XSHG
1625,10000359.XSHG,0.15,0.142,2015-09-01,XSHG
1626,10000358.XSHG,0.176,0.172,2015-09-01,XSHG
1627,10000238.XSHG,0.0454,0.0349,2015-09-01,XSHG
1628,10000227.XSHG,0.0132,0.0111,2015-09-01,XSHG
1629,10000182.XSHG,1.3246,1.3447,2015-09-01,XSHG
1630,10000183.XSHG,0.0313,0.0233,2015-09-01,XSHG
1631,10000181.XSHG,0.0004,0.0008,2015-09-01,XSHG
1632,10000186.XSHG,0.0181,0.0145,2015-09-01,XSHG
1633,10000187.XSHG,0.0162,0.0123,2015-09-01,XSHG
1634,10000184.XSHG,0.0254,0.0194,2015-09-01,XSHG
1635,10000185.XSHG,0.0217,0.0173,2015-09-01,XSHG
1636,10000188.XSHG,1.0153,1.0153,2015-09-01,XSHG
1637,10000189.XSHG,,,2015-09-01,XSHG
1638,10000368.XSHG,0.1673,0.1923,2015-09-02,XSHG
1639,10000369.XSHG,0.2411,0.2314,2015-09-02,XSHG
1640,10000362.XSHG,0.149,0.1255,2015-09-02,XSHG
1641,10000363.XSHG,0.1716,0.139,2015-09-02,XSHG
1642,10000360.XSHG,0.1104,0.0926,2015-09-02,XSHG
1643,10000361.XSHG,0.14,0.1065,2015-09-02,XSHG
1644,10000366.XSHG,0.2418,0.2497,2015-09-02,XSHG
1645,10000367.XSHG,0.2098,0.2242,2015-09-02,XSHG
1646,10000364.XSHG,0.21,0.172,2015-09-02,XSHG
1647,10000365.XSHG,0.3143,0.3128,2015-09-02,XSHG
1648,10000201.XSHG,0.0213,0.0245,2015-09-02,XSHG
1649,10000200.XSHG,1.5181,1.5245,2015-09-02,XSHG
1650,10000203.XSHG,0.0237,0.0279,2015-09-02,XSHG
1651,10000202.XSHG,1.0043,0.9945,2015-09-02,XSHG
1652,10000205.XSHG,0.0264,0.0301,2015-09-02,XSHG
1653,10000204.XSHG,0.9591,0.9135,2015-09-02,XSHG
1654,10000206.XSHG,0.9143,0.8526,2015-09-02,XSHG
1655,10000165.XSHG,0.0008,0.0006,2015-09-02,XSHG
1656,10000166.XSHG,1.1908,1.1572,2015-09-02,XSHG
1657,10000197.XSHG,0.0008,0.0007,2015-09-02,XSHG
1658,10000191.XSHG,1.3372,1.3303,2015-09-02,XSHG
1659,10000190.XSHG,1.2402,1.2095,2015-09-02,XSHG
1660,10000192.XSHG,1.4239,1.4157,2015-09-02,XSHG
1661,10000055.XSHG,0.0098,0.0089,2015-09-02,XSHG
1662,10000056.XSHG,0.4853,0.4633,2015-09-02,XSHG
1663,10000199.XSHG,0.0096,0.0111,2015-09-02,XSHG
1664,10000198.XSHG,1.4879,1.425,2015-09-02,XSHG
1665,10000379.XSHG,0.3416,0.34,2015-09-02,XSHG
1666,10000378.XSHG,0.3194,0.3291,2015-09-02,XSHG
1667,10000375.XSHG,0.2348,0.2604,2015-09-02,XSHG
1668,10000374.XSHG,0.2745,0.3004,2015-09-02,XSHG
1669,10000377.XSHG,0.2925,0.2899,2015-09-02,XSHG
1670,10000376.XSHG,0.2269,0.2502,2015-09-02,XSHG
1671,10000371.XSHG,0.2919,0.2737,2015-09-02,XSHG
1672,10000370.XSHG,0.275,0.2525,2015-09-02,XSHG
1673,10000373.XSHG,0.3281,0.3216,2015-09-02,XSHG
1674,10000372.XSHG,0.3298,0.3177,2015-09-02,XSHG
1675,10000274.XSHG,0.7839,0.7377,2015-09-02,XSHG
1676,10000270.XSHG,0.0425,0.053,2015-09-02,XSHG
1677,10000271.XSHG,0.0378,0.0437,2015-09-02,XSHG
1678,10000272.XSHG,0.6989,0.6532,2015-09-02,XSHG
1679,10000273.XSHG,0.7411,0.6939,2015-09-02,XSHG
1680,10000173.XSHG,0.0007,0.0007,2015-09-02,XSHG
1681,10000393.XSHG,0.3863,0.3863,2015-09-02,XSHG
1682,10000279.XSHG,0.0548,0.0642,2015-09-02,XSHG
1683,10000174.XSHG,1.2901,1.2546,2015-09-02,XSHG
1684,10000426.XSHG,0.4266,0.4023,2015-09-02,XSHG
1685,10000289.XSHG,0.0687,0.0805,2015-09-02,XSHG
1686,10000288.XSHG,0.0747,0.0859,2015-09-02,XSHG
